# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Intensity time series of OH42R105 (see pmd_climfeat.dat) for intervals of
# 30 min of X-shooter data
# 
# Column names:
# bin: unique number of half-hourly bin
# fbin: fraction of bin (summed exposure time divided by 30 min)
# N: number of combined exposures
# year: year
# DOY: day of year
# LT: weighted local time for combined exposures in hours (for longitude of
#     Cerro Paranal)
# MJD: Modified Julian Date for LT
# S27d: solar radio flux averaged for 27 days in solar flux units (sfu)
# I: intensity in R (source: noll+23)
# 
    bin   fbin   N  year  DOY     LT        MJD   S27d          I 
  15758  0.900   2  2009  329   0.31  55160.208   72.0  6.241e+02 
  15759  0.900   2  2009  329   0.83  55160.230   72.0  5.414e+02 
  15760  0.450   1  2009  329   1.19  55160.245   72.0  5.237e+02 
  15761  0.467   1  2009  329   1.64  55160.264   72.0  5.070e+02 
  15762  0.933   2  2009  329   2.14  55160.285   72.0  5.262e+02 
  15763  0.933   2  2009  329   2.77  55160.311   72.0  5.432e+02 
  15764  0.933   2  2009  329   3.34  55160.335   72.0  5.061e+02 
  16038  0.644   4  2009  334  20.18  55166.037   71.7  6.090e+02 
  16091  0.833   1  2009  335  22.81  55167.146   71.8  6.165e+02 
  16092  0.833   1  2009  335  23.25  55167.164   71.8  6.356e+02 
  16093  0.833   1  2009  335  23.69  55167.183   71.8  7.104e+02 
  16094  0.833   1  2009  336   0.13  55167.201   71.8  7.979e+02 
  16229  1.000   1  2009  338  19.97  55170.028   72.6  4.972e+02 
  16230  1.000   1  2009  338  20.50  55170.050   72.6  4.463e+02 
  16232  1.000   1  2009  338  21.35  55170.085   72.6  4.526e+02 
