# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Intensity time series of OH63P206 (see pmd_climfeat.dat) for intervals of
# 30 min of X-shooter data
# 
# Column names:
# bin: unique number of half-hourly bin
# fbin: fraction of bin (summed exposure time divided by 30 min)
# N: number of combined exposures
# year: year
# DOY: day of year
# LT: weighted local time for combined exposures in hours (for longitude of
#     Cerro Paranal)
# MJD: Modified Julian Date for LT
# S27d: solar radio flux averaged for 27 days in solar flux units (sfu)
# I: intensity in R (source: noll+23)
# 
    bin   fbin   N  year  DOY     LT        MJD   S27d          I 
  15083  0.667   1  2009  314  22.69  55146.141   72.6  6.721e+01 
  15084  0.667   1  2009  314  23.08  55146.157   72.6  7.549e+01 
  15085  0.667   1  2009  314  23.73  55146.184   72.6  7.598e+01 
  15086  1.333   2  2009  315   0.30  55146.208   72.6  8.587e+01 
  15087  0.667   1  2009  315   0.88  55146.232   72.6  8.871e+01 
  15088  0.667   1  2009  315   1.26  55146.248   72.6  8.605e+01 
  15089  0.333   1  2009  315   1.64  55146.264   72.6  8.962e+01 
  15090  0.500   3  2009  315   2.26  55146.290   72.6  9.606e+01 
  15091  0.500   2  2009  315   2.82  55146.313   72.6  8.905e+01 
  15092  0.667   2  2009  315   3.23  55146.330   72.6  8.523e+01 
  15093  0.667   1  2009  315   3.69  55146.349   72.6  9.185e+01 
  15094  1.000   2  2009  315   4.17  55146.369   72.6  9.543e+01 
  15271  0.667   1  2009  318  20.78  55150.061   72.2  6.094e+01 
  15273  0.667   1  2009  318  21.93  55150.110   72.2  5.590e+01 
  15413  1.000   1  2009  321  19.54  55153.010   72.2  6.407e+01 
  15414  1.000   1  2009  321  20.05  55153.031   72.2  5.713e+01 
  15415  1.000   1  2009  321  20.55  55153.052   72.2  6.591e+01 
  15416  1.000   1  2009  321  21.06  55153.073   72.2  7.165e+01 
  15417  1.000   1  2009  321  21.66  55153.098   72.2  7.387e+01 
  15418  1.000   1  2009  321  22.17  55153.119   72.2  8.420e+01 
  15419  1.000   1  2009  321  22.69  55153.141   72.2  7.621e+01 
  15420  1.000   1  2009  321  23.20  55153.162   72.2  6.369e+01 
  15421  1.000   1  2009  321  23.82  55153.188   72.2  6.880e+01 
  15422  1.000   1  2009  322   0.33  55153.209   72.2  6.948e+01 
  15423  1.000   1  2009  322   0.84  55153.230   72.2  5.191e+01 
  15424  1.000   1  2009  322   1.34  55153.252   72.2  4.749e+01 
  15425  1.000   1  2009  322   2.00  55153.279   72.2  5.629e+01 
  15427  1.000   1  2009  322   2.50  55153.300   72.2  5.438e+01 
  15428  1.000   1  2009  322   3.17  55153.328   72.2  5.298e+01 
  15429  1.000   1  2009  322   3.68  55153.349   72.2  4.052e+01 
  15461  1.000   1  2009  322  19.93  55154.026   72.2  7.472e+01 
  15462  1.000   1  2009  322  20.44  55154.047   72.2  6.939e+01 
  15463  1.000   1  2009  322  20.95  55154.068   72.2  6.175e+01 
  15464  1.000   1  2009  322  21.45  55154.089   72.2  6.772e+01 
  15466  1.000   1  2009  322  22.10  55154.116   72.2  6.355e+01 
  15467  1.000   1  2009  322  22.60  55154.137   72.2  6.280e+01 
  15468  1.000   1  2009  322  23.23  55154.163   72.2  5.358e+01 
  15469  1.000   1  2009  322  23.73  55154.184   72.2  5.588e+01 
  15471  1.000   1  2009  323   0.57  55154.219   72.2  6.707e+01 
  15472  1.000   1  2009  323   1.08  55154.240   72.2  6.665e+01 
  15473  1.000   1  2009  323   1.77  55154.269   72.2  6.471e+01 
  15474  1.000   1  2009  323   2.27  55154.290   72.2  6.263e+01 
  15475  1.000   1  2009  323   2.89  55154.316   72.2  7.291e+01 
  15476  1.000   1  2009  323   3.39  55154.337   72.2  6.853e+01 
  15511  1.444   2  2009  323  20.80  55155.062   72.2  4.896e+01 
  15512  0.722   1  2009  323  21.35  55155.085   72.2  4.463e+01 
  15513  0.722   1  2009  323  21.72  55155.101   72.2  4.399e+01 
  15514  0.528   1  2009  323  22.24  55155.122   72.2  4.241e+01 
  15515  1.056   2  2009  323  22.66  55155.140   72.2  4.923e+01 
  15516  0.528   1  2009  323  23.08  55155.157   72.2  4.166e+01 
  15519  1.000   3  2009  324   0.70  55155.225   72.2  5.916e+01 
  15520  1.000   3  2009  324   1.22  55155.247   72.2  5.912e+01 
  15521  1.000   3  2009  324   1.75  55155.268   72.2  8.323e+01 
  15522  1.000   3  2009  324   2.27  55155.290   72.2  9.721e+01 
  15558  0.722   2  2009  324  20.26  55156.040   72.2  6.694e+01 
  15559  1.083   3  2009  324  20.72  55156.059   72.2  6.494e+01 
  15560  1.083   3  2009  324  21.27  55156.082   72.2  5.624e+01 
  15562  1.000   3  2009  324  22.24  55156.122   72.2  8.882e+01 
  15563  1.000   3  2009  324  22.76  55156.144   72.2  8.863e+01 
  15564  1.000   3  2009  324  23.29  55156.166   72.2  8.024e+01 
  15565  1.000   3  2009  324  23.82  55156.188   72.2  6.451e+01 
  15619  0.722   1  2009  326   2.96  55157.319   72.2  5.363e+01 
  15620  0.722   1  2009  326   3.33  55157.334   72.2  5.442e+01 
  15656  1.000   2  2009  326  21.27  55158.082   72.2  5.211e+01 
  15657  1.000   2  2009  326  21.82  55158.105   72.2  5.122e+01 
  15658  0.500   1  2009  326  22.24  55158.122   72.2  4.404e+01 
  15659  0.500   1  2009  326  22.51  55158.134   72.2  4.315e+01 
  15660  0.978   1  2009  326  23.29  55158.166   72.2  4.234e+01 
  15661  0.978   1  2009  326  23.78  55158.187   72.2  3.375e+01 
  15662  0.978   1  2009  327   0.28  55158.207   72.2  3.228e+01 
  15663  0.978   1  2009  327   0.78  55158.228   72.2  3.062e+01 
  15665  1.111   2  2009  327   1.84  55158.272   72.2  2.794e+01 
  15667  1.000   2  2009  327   2.69  55158.308   72.2  2.595e+01 
  15668  0.333   2  2009  327   3.40  55158.337   72.2  3.702e+01 
  15702  1.000   2  2009  327  20.24  55159.039   72.1  4.682e+01 
  15703  1.000   2  2009  327  20.80  55159.062   72.1  5.146e+01 
  15704  1.000   2  2009  327  21.35  55159.085   72.1  4.140e+01 
  15706  1.333   2  2009  327  22.30  55159.125   72.1  5.379e+01 
  15707  0.667   1  2009  327  22.83  55159.147   72.1  5.017e+01 
  15708  0.667   1  2009  327  23.19  55159.162   72.1  4.815e+01 
  15709  1.089   2  2009  327  23.85  55159.189   72.1  5.655e+01 
  15711  0.972  10  2009  328   0.74  55159.226   72.1  6.241e+01 
  15712  0.583   6  2009  328   1.17  55159.244   72.1  7.190e+01 
  15713  0.778   8  2009  328   1.75  55159.269   72.1  6.437e+01 
  15714  0.778   8  2009  328   2.19  55159.287   72.1  5.115e+01 
  15716  2.000   1  2009  328   3.36  55159.336   72.1  4.249e+01 
  15750  0.889   1  2009  328  20.20  55160.037   72.1  7.224e+01 
  15751  0.889   1  2009  328  20.66  55160.057   72.1  6.060e+01 
  15752  0.889   1  2009  328  21.13  55160.076   72.1  6.112e+01 
  15753  0.889   1  2009  328  21.60  55160.095   72.1  6.223e+01 
  15755  1.667   1  2009  328  22.53  55160.134   72.1  4.904e+01 
  15756  0.450   1  2009  328  23.42  55160.172   72.1  6.675e+01 
  15757  0.900   2  2009  328  23.79  55160.187   72.0  6.897e+01 
  15758  0.900   2  2009  329   0.31  55160.208   72.0  6.624e+01 
  15759  0.900   2  2009  329   0.83  55160.230   72.0  5.559e+01 
  15760  0.450   1  2009  329   1.19  55160.245   72.0  5.366e+01 
  15761  0.467   1  2009  329   1.64  55160.264   72.0  5.305e+01 
  15762  0.933   2  2009  329   2.14  55160.285   72.0  5.551e+01 
  15763  0.933   2  2009  329   2.77  55160.311   72.0  5.437e+01 
  15764  0.933   2  2009  329   3.34  55160.335   72.0  4.860e+01 
  16038  0.644   4  2009  334  20.18  55166.037   71.7  5.272e+01 
  16091  0.833   1  2009  335  22.81  55167.146   71.8  5.553e+01 
  16092  0.833   1  2009  335  23.25  55167.164   71.8  5.758e+01 
  16093  0.833   1  2009  335  23.69  55167.183   71.8  6.357e+01 
  16094  0.833   1  2009  336   0.13  55167.201   71.8  7.115e+01 
  16229  1.000   1  2009  338  19.97  55170.028   72.6  3.932e+01 
  16230  1.000   1  2009  338  20.50  55170.050   72.6  3.808e+01 
  16232  1.000   1  2009  338  21.35  55170.085   72.6  3.832e+01 
