# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Intensity time series of HI0656 (see pmd_climfeat.dat) for intervals of
# 30 min of X-shooter data
# 
# Column names:
# bin: unique number of half-hourly bin
# fbin: fraction of bin (summed exposure time divided by 30 min)
# N: number of combined exposures
# year: year
# DOY: day of year
# LT: weighted local time for combined exposures in hours (for longitude of
#     Cerro Paranal)
# MJD: Modified Julian Date for LT
# S27d: solar radio flux averaged for 27 days in solar flux units (sfu)
# I: intensity in R (new measurements)
# 
    bin   fbin   N  year  DOY     LT        MJD   S27d          I 
  16912  0.333   1  2009  353   1.43  55184.255   75.1  5.899e+00 
  16913  0.333   1  2009  353   1.63  55184.263   75.1  6.167e+00 
  16999  0.806   5  2009  354  20.81  55186.062   75.4  8.511e+00 
  17000  0.483   3  2009  354  21.17  55186.078   75.4  7.661e+00 
  17001  0.644   4  2009  354  21.83  55186.105   75.4  8.015e+00 
  17002  0.483   3  2009  354  22.34  55186.126   75.4  6.756e+00 
  17006  0.644   4  2009  355   0.29  55186.207   75.4  6.596e+00 
  17055  1.333   2  2009  356   0.70  55187.225   75.6  8.986e+00 
  17056  0.667   1  2009  356   1.27  55187.249   75.6  9.644e+00 
  17059  0.667   1  2009  356   2.72  55187.309   75.6  8.030e+00 
  17060  1.333   2  2009  356   3.26  55187.331   75.6  9.344e+00 
  17061  0.667   1  2009  356   3.80  55187.354   75.6  1.105e+01 
  17099  1.000   2  2009  356  22.85  55188.148   75.6  3.632e+00 
  17100  0.500   1  2009  356  23.26  55188.165   75.6  3.950e+00 
  17101  1.000   2  2009  356  23.74  55188.185   75.6  4.020e+00 
  17102  0.500   1  2009  357   0.22  55188.205   75.6  4.201e+00 
  17103  1.000   2  2009  357   0.65  55188.223   75.6  4.599e+00 
  17106  0.333   1  2009  357   2.32  55188.292   75.6  5.994e+00 
  17107  1.000   2  2009  357   2.78  55188.311   75.6  6.766e+00 
  17108  0.667   1  2009  357   3.27  55188.332   75.6  8.340e+00 
  17109  1.333   2  2009  357   3.81  55188.354   75.6  1.018e+01 
  17247  0.483   3  2009  360   0.83  55191.230   76.1  8.357e+00 
  17252  0.483   3  2009  360   3.37  55191.336   76.1  1.170e+01 
  17671  0.483   3  2010    3  20.67  55200.057   77.6  8.033e+00 
  17672  0.644   4  2010    3  21.32  55200.084   77.6  6.871e+00 
  17719  0.644   4  2010    4  20.80  55201.062   77.6  7.161e+00 
  17720  0.967   6  2010    4  21.25  55201.081   77.6  6.274e+00 
  17722  1.000   3  2010    4  22.26  55201.123   77.6  6.806e+00 
  18104  0.449   1  2010   12  21.02  55209.071   79.3  9.736e+00 
  18107  1.000   1  2010   12  22.71  55209.142   79.3  4.175e+00 
  18108  1.000   1  2010   12  23.24  55209.164   79.3  3.954e+00 
  18109  1.000   1  2010   12  23.94  55209.193   79.3  3.667e+00 
  18110  1.000   1  2010   13   0.47  55209.215   79.3  3.789e+00 
  18112  1.000   1  2010   13   1.29  55209.249   79.3  2.816e+00 
  18113  1.000   1  2010   13   1.82  55209.271   79.3  3.160e+00 
  18163  1.000   1  2010   14   2.70  55210.308   79.4  4.283e+00 
  18164  1.000   1  2010   14   3.22  55210.330   79.4  5.530e+00 
  18253  2.000   1  2010   15  23.94  55212.193   79.3  2.901e+00 
  18255  1.000   1  2010   16   0.97  55212.236   79.3  2.671e+00 
  18256  1.000   1  2010   16   1.50  55212.258   79.3  2.683e+00 
  18258  1.000   1  2010   16   2.31  55212.292   79.3  3.483e+00 
  18259  1.000   1  2010   16   2.84  55212.314   79.3  4.230e+00 
  18297  0.333   1  2010   16  21.94  55213.110   79.2  4.623e+00 
  18298  0.333   1  2010   16  22.13  55213.118   79.2  4.591e+00 
  18304  1.000   1  2010   17   1.11  55213.242   79.2  2.673e+00 
  18305  1.000   1  2010   17   1.64  55213.264   79.2  2.797e+00 
  18306  1.000   1  2010   17   2.37  55213.294   79.2  3.485e+00 
  18307  1.000   1  2010   17   2.90  55213.316   79.2  4.174e+00 
  18448  0.433   1  2010   20   1.46  55216.256   79.2  1.202e+01 
  18449  0.433   1  2010   20   1.71  55216.267   79.2  1.350e+01 
  18452  0.400   1  2010   20   3.05  55216.322   79.2  1.370e+01 
  18487  1.000   1  2010   20  20.60  55217.054   79.1  9.393e+00 
  18488  1.000   1  2010   20  21.13  55217.076   79.1  8.246e+00 
  18543  0.444   1  2010   22   0.83  55218.230   79.0  2.336e+00 
  18544  0.889   2  2010   22   1.22  55218.246   79.0  2.498e+00 
  18545  0.889   2  2010   22   1.73  55218.268   79.0  2.817e+00 
  18546  0.889   2  2010   22   2.25  55218.289   79.0  3.249e+00 
  18547  0.444   1  2010   22   2.63  55218.305   79.0  3.620e+00 
  18548  0.889   2  2010   22   3.26  55218.331   79.0  4.877e+00 
  18549  0.889   2  2010   22   3.77  55218.353   79.0  6.594e+00 
  18550  0.444   1  2010   22   4.16  55218.369   79.0  8.170e+00 
  18587  0.444   1  2010   22  22.79  55219.145   78.9  2.034e+00 
  18588  0.889   2  2010   22  23.18  55219.161   78.9  2.290e+00 
  18589  0.889   2  2010   22  23.69  55219.183   78.9  2.346e+00 
  18590  0.889   2  2010   23   0.20  55219.204   78.9  2.274e+00 
  18591  0.444   1  2010   23   0.59  55219.220   78.9  2.254e+00 
  18592  1.667   1  2010   23   1.45  55219.256   78.9  1.156e+01 
  18594  1.667   1  2010   23   2.33  55219.293   78.9  1.251e+01 
  18596  0.889   2  2010   23   3.29  55219.333   78.9  4.857e+00 
  18597  0.889   2  2010   23   3.80  55219.354   78.9  6.605e+00 
  18598  0.444   1  2010   23   4.19  55219.370   78.9  8.405e+00 
  18638  2.000   1  2010   24   0.34  55220.210   78.9  1.137e+01 
  18640  2.000   1  2010   24   1.46  55220.256   78.9  1.158e+01 
  18643  2.000   1  2010   24   2.50  55220.300   78.9  1.307e+01 
  18686  0.444   1  2010   25   0.36  55221.211   79.0  1.725e+00 
  18687  0.889   2  2010   25   0.74  55221.227   79.0  2.392e+00 
  18688  0.889   2  2010   25   1.26  55221.248   79.0  2.563e+00 
  18689  0.889   2  2010   25   1.77  55221.269   79.0  2.864e+00 
  18690  0.444   1  2010   25   2.45  55221.298   79.0  3.476e+00 
  18691  0.889   2  2010   25   2.84  55221.314   79.0  3.935e+00 
  18692  0.889   2  2010   25   3.35  55221.335   79.0  5.073e+00 
  18693  0.444   1  2010   25   3.73  55221.351   79.0  6.360e+00 
  18694  0.444   1  2010   25   4.25  55221.372   79.0  8.953e+00 
  19158  0.634   1  2010   34  20.31  55231.042   81.1  1.140e+01 
  19159  0.634   1  2010   34  20.68  55231.057   81.1  1.020e+01 
  19160  0.634   1  2010   34  21.04  55231.072   81.1  9.307e+00 
  19161  0.634   1  2010   34  21.65  55231.098   81.1  8.327e+00 
  19207  0.483   3  2010   35  20.61  55232.054   81.2  1.067e+01 
  19352  0.722   2  2010   38  21.33  55235.084   81.4  9.433e+00 
  19353  0.722   2  2010   38  21.79  55235.104   81.4  8.567e+00 
  19359  1.500   1  2010   39   0.93  55235.235   81.4  2.387e+00 
  19361  1.500   1  2010   39   1.71  55235.267   81.4  2.424e+00 
  19411  0.817   7  2010   40   2.75  55236.310   81.5  5.659e+00 
  19412  0.817   7  2010   40   3.26  55236.331   81.5  6.752e+00 
  19413  0.817   7  2010   40   3.77  55236.352   81.5  8.508e+00 
  19497  0.333   1  2010   41  21.92  55238.109   81.9  6.289e+00 
  19498  0.667   2  2010   41  22.21  55238.121   81.9  5.994e+00 
  19499  0.333   1  2010   41  22.50  55238.133   81.9  6.720e+00 
  19507  1.000   1  2010   42   2.50  55238.300   82.0  3.490e+00 
  19508  1.000   1  2010   42   3.02  55238.322   82.0  4.459e+00 
  19509  1.000   1  2010   42   3.62  55238.346   82.0  6.024e+00 
  19510  1.000   1  2010   42   4.14  55238.368   82.0  8.156e+00 
  19592  1.267   2  2010   43  21.22  55240.080   82.6  8.299e+00 
  19593  0.633   1  2010   43  21.77  55240.103   82.6  7.361e+00 
  19594  0.633   1  2010   43  22.13  55240.118   82.6  6.870e+00 
  19688  0.667   1  2010   45  21.41  55242.088   82.9  7.412e+00 
  19690  1.500   1  2010   45  22.27  55242.123   82.9  3.335e+00 
  19692  1.167   1  2010   45  23.12  55242.159   82.9  2.650e+00 
  19694  1.500   1  2010   46   0.18  55242.203   82.9  1.862e+00 
  19695  1.500   1  2010   46   0.96  55242.235   82.9  1.921e+00 
  19697  1.500   1  2010   46   1.73  55242.268   82.9  2.145e+00 
  19699  1.167   1  2010   46   2.60  55242.304   82.9  5.148e+00 
  19700  0.833   1  2010   46   3.39  55242.337   82.9  6.269e+00 
  19701  0.833   1  2010   46   3.91  55242.359   82.9  8.161e+00 
  19734  0.500   1  2010   46  20.36  55243.044   83.0  6.941e+00 
  19735  0.700   3  2010   46  20.71  55243.058   83.0  6.822e+00 
  19736  1.000  10  2010   46  21.25  55243.081   83.0  7.706e+00 
  19738  2.000   1  2010   46  22.37  55243.128   83.0  2.769e+00 
  19740  2.000   1  2010   46  23.50  55243.175   83.0  2.322e+00 
  19745  1.000   2  2010   47   1.67  55243.265   83.1  1.998e+00 
  19746  1.000   2  2010   47   2.27  55243.290   83.1  2.364e+00 
  19748  0.500   1  2010   47   3.25  55243.331   83.1  4.892e+00 
  19749  1.000   1  2010   47   3.88  55243.357   83.1  8.101e+00 
  19791  0.767  23  2010   48   0.76  55244.227   83.2  4.129e+00 
  19792  0.700  15  2010   48   1.24  55244.247   83.2  3.916e+00 
  19793  0.800   8  2010   48   1.72  55244.267   83.2  4.143e+00 
  19794  0.800   8  2010   48   2.24  55244.289   83.2  4.524e+00 
  19795  0.800   8  2010   48   2.75  55244.310   83.2  5.002e+00 
  19797  1.000   1  2010   48   3.63  55244.347   83.2  6.885e+00 
  19798  1.000   1  2010   48   4.16  55244.369   83.2  8.766e+00 
  19830  0.800   8  2010   48  20.26  55245.040   83.4  1.031e+01 
  19831  0.700   7  2010   48  20.74  55245.060   83.4  8.944e+00 
  19832  0.800   8  2010   48  21.23  55245.080   83.4  7.852e+00 
  19833  0.600   6  2010   48  21.68  55245.099   83.4  7.221e+00 
  19834  1.000   2  2010   48  22.30  55245.125   83.4  4.420e+00 
  19835  0.500   1  2010   48  22.70  55245.141   83.4  4.124e+00 
  19836  1.000   2  2010   48  23.32  55245.167   83.4  3.625e+00 
  19837  0.500   1  2010   48  23.72  55245.184   83.4  3.698e+00 
  19838  0.500   1  2010   49   0.37  55245.211   83.4  2.205e+00 
  19839  1.000   2  2010   49   0.77  55245.227   83.4  2.117e+00 
  19840  0.500   1  2010   49   1.44  55245.256   83.5  2.836e+00 
  19841  1.000   2  2010   49   1.84  55245.272   83.5  2.965e+00 
  19842  0.500   1  2010   49   2.49  55245.299   83.5  4.558e+00 
  19843  0.500   1  2010   49   2.75  55245.310   83.5  4.876e+00 
  19844  0.600   4  2010   49   3.08  55245.324   83.5  5.262e+00 
  19845  0.400  12  2010   49   3.73  55245.351   83.5  5.120e+00 
  19846  0.400  12  2010   49   4.18  55245.370   83.5  7.222e+00 
  19879  1.000   4  2010   49  20.75  55246.060   83.6  5.189e+00 
  19884  0.750   3  2010   49  23.30  55246.166   83.7  2.823e+00 
  19886  0.500   1  2010   50   0.29  55246.208   83.7  2.208e+00 
  19887  1.000   2  2010   50   0.71  55246.225   83.7  2.366e+00 
  19888  0.500   1  2010   50   1.12  55246.242   83.7  2.356e+00 
  19889  0.500   2  2010   50   1.80  55246.271   83.7  2.327e+00 
  19890  0.500   2  2010   50   2.10  55246.283   83.7  2.615e+00 
  19891  0.750   3  2010   50   2.84  55246.314   83.7  3.851e+00 
  19893  0.750   3  2010   50   3.81  55246.354   83.7  6.204e+00 
  19929  0.667   1  2010   50  21.99  55247.112   83.7  3.879e+00 
  19930  0.667   1  2010   50  22.35  55247.127   83.7  3.277e+00 
  19931  0.667   1  2010   50  22.71  55247.142   83.7  2.945e+00 
