   Source_name        RA        Dec RegType  Major  Minor Theta Color reg_qual expnum   mjd exptime      RA_2      Dec_2  tileid                                                                      location Source_name_2 separation table1_index table2_index
     SNR_N157B 84.441667 -69.174444 ellipse   60.0   60.0     0  blue     good   8360 60275    10.0 84.658298 -69.080032   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60275/lvmSFrame-00008360.fits          8360     439.01           85         1334
     SNR_N157B 84.441667 -69.174444 ellipse   60.0   60.0     0  blue     good   8361 60275    10.0 84.659034 -69.076644   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60275/lvmSFrame-00008361.fits          8361     449.12           85         1335
     SNR_N157B 84.441667 -69.174444 ellipse   60.0   60.0     0  blue     good   8362 60275    90.0 84.669527 -69.081654   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60275/lvmSFrame-00008362.fits          8362     443.84           85         1336
     SNR_N157B 84.441667 -69.174444 ellipse   60.0   60.0     0  blue     good   8363 60275    90.0 84.670713 -69.078234   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60275/lvmSFrame-00008363.fits          8363     454.18           85         1337
     SNR_N157B 84.441667 -69.174444 ellipse   60.0   60.0     0  blue     good   8364 60275    90.0 84.673277 -69.081625   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60275/lvmSFrame-00008364.fits          8364     447.10           85         1338
     SNR_N157B 84.441667 -69.174444 ellipse   60.0   60.0     0  blue     good   8365 60275    90.0 84.673492 -69.078129   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60275/lvmSFrame-00008365.fits          8365     456.78           85         1339
     SNR_N157B 84.441667 -69.174444 ellipse   60.0   60.0     0  blue     good   8366 60275    90.0 84.682703 -69.076534   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60275/lvmSFrame-00008366.fits          8366     468.87           85         1340
     SNR_N157B 84.441667 -69.174444 ellipse   60.0   60.0     0  blue     good   8367 60275    90.0  84.68253 -69.080006   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60275/lvmSFrame-00008367.fits          8367     459.38           85         1341
     SNR_N157B 84.441667 -69.174444 ellipse   60.0   60.0     0  blue     good   8368 60275    90.0 84.682924  -69.08353   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60275/lvmSFrame-00008368.fits          8368     450.40           85         1342
     SNR_N157B 84.441667 -69.174444 ellipse   60.0   60.0     0  blue     good   8369 60275    90.0  84.67513 -69.085325   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60275/lvmSFrame-00008369.fits          8369     438.84           85         1343
     SNR_N157B 84.441667 -69.174444 ellipse   60.0   60.0     0  blue     good   8370 60275    90.0 84.667135 -69.083575   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60275/lvmSFrame-00008370.fits          8370     436.62           85         1344
     SNR_N157B 84.441667 -69.174444 ellipse   60.0   60.0     0  blue     good   8371 60275    90.0 84.667805 -69.080097   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60275/lvmSFrame-00008371.fits          8371     446.65           85         1345
     SNR_N157B 84.441667 -69.174444 ellipse   60.0   60.0     0  blue     good   8372 60275    90.0 84.667725 -69.076564   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60275/lvmSFrame-00008372.fits          8372     456.34           85         1346
     SNR_N157B 84.441667 -69.174444 ellipse   60.0   60.0     0  blue     good   8373 60275   900.0 84.676937 -69.082004   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60275/lvmSFrame-00008373.fits          8373     449.22           85         1347
    SNR_in_N44 80.779792 -67.886667 ellipse  127.5  127.5    90  blue     good   8430 60276   900.0 80.573097 -67.945141   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60276/lvmSFrame-00008430.fits          8430     350.11           57         1367
    SNR_in_N44 80.779792 -67.886667 ellipse  127.5  127.5    90  blue     good   8431 60276   900.0 80.584007 -67.940942   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60276/lvmSFrame-00008431.fits          8431     329.26           57         1368
    SNR_in_N44 80.779792 -67.886667 ellipse  127.5  127.5    90  blue     good   8432 60276   900.0 80.571564 -67.941281   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60276/lvmSFrame-00008432.fits          8432     343.65           57         1369
    SNR_in_N44 80.779792 -67.886667 ellipse  127.5  127.5    90  blue     good   8433 60276   900.0 80.582104 -67.950131   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60276/lvmSFrame-00008433.fits          8433     351.82           57         1370
    SNR_in_N44 80.779792 -67.886667 ellipse  127.5  127.5    90  blue     good   8434 60276   900.0  80.57682 -67.949164   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60276/lvmSFrame-00008434.fits          8434     355.07           57         1371
    SNR_in_N44 80.779792 -67.886667 ellipse  127.5  127.5    90  blue     good   8435 60276   900.0 80.594162 -67.948963   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60276/lvmSFrame-00008435.fits          8435     336.76           57         1372
    SNR_in_N44 80.779792 -67.886667 ellipse  127.5  127.5    90  blue     good   8436 60276   900.0 80.579068 -67.946292   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60276/lvmSFrame-00008436.fits          8436     346.24           57         1373
    SNR_in_N44 80.779792 -67.886667 ellipse  127.5  127.5    90  blue     good   8437 60276   900.0 80.582224 -67.950473   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60276/lvmSFrame-00008437.fits          8437     352.49           57         1374
    SNR_in_N44 80.779792 -67.886667 ellipse  127.5  127.5    90  blue     good   8438 60276   900.0 80.575715 -67.948402   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60276/lvmSFrame-00008438.fits          8438     354.51           57         1375
    SNR_in_N44 80.779792 -67.886667 ellipse  127.5  127.5    90  blue     good   9018 60287   900.0 80.571487 -67.947539   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60287/lvmSFrame-00009018.fits          9018     357.07           57         1624
    SNR_in_N44 80.779792 -67.886667 ellipse  127.5  127.5    90  blue     good   9019 60287   900.0 80.568778 -67.950729   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60287/lvmSFrame-00009019.fits          9019     367.06           57         1625
    SNR_in_N44 80.779792 -67.886667 ellipse  127.5  127.5    90  blue     good   9020 60287   900.0  80.56965 -67.953173   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60287/lvmSFrame-00009020.fits          9020     371.74           57         1626
    SNR_in_N44 80.779792 -67.886667 ellipse  127.5  127.5    90  blue     good   9021 60287   900.0 80.569878 -67.949059   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60287/lvmSFrame-00009021.fits          9021     362.16           57         1627
    SNR_in_N44 80.779792 -67.886667 ellipse  127.5  127.5    90  blue     good   9022 60287   900.0 80.578026 -67.948192   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60287/lvmSFrame-00009022.fits          9022     351.60           57         1628
    SNR_in_N44 80.779792 -67.886667 ellipse  127.5  127.5    90  blue     good   9023 60287   900.0  80.57953 -67.950825   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60287/lvmSFrame-00009023.fits          9023     356.09           57         1629
    SNR_in_N44 80.779792 -67.886667 ellipse  127.5  127.5    90  blue     good   9024 60287   900.0 80.577557 -67.954525   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60287/lvmSFrame-00009024.fits          9024     366.84           57         1630
    SNR_in_N44 80.779792 -67.886667 ellipse  127.5  127.5    90  blue     good   9025 60287   900.0 80.570915 -67.956721   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60287/lvmSFrame-00009025.fits          9025     378.80           57         1631
    SNR_in_N44 80.779792 -67.886667 ellipse  127.5  127.5    90  blue     good   9026 60287   900.0  80.56718 -67.954941   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60287/lvmSFrame-00009026.fits          9026     378.40           57         1632
    SNR_in_N44 80.779792 -67.886667 ellipse  127.5  127.5    90  blue     good   9027 60287   900.0  80.57137 -67.952221   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60287/lvmSFrame-00009027.fits          9027     367.76           57         1633
    SNR_in_N44 80.779792 -67.886667 ellipse  127.5  127.5    90  blue     good   9028 60287   900.0 80.575266 -67.948592   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60287/lvmSFrame-00009028.fits          9028     355.41           57         1634
 SNR_B0520-694 79.937153 -69.432091 ellipse  75.42  72.41   140  blue     good   9072 60288   900.0 80.013714 -69.379232 1027962 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027962/60288/lvmSFrame-00009072.fits          9072     213.57           53         1641
 SNR_B0520-694 79.937153 -69.432091 ellipse  75.42  72.41   140  blue     good   9074 60288   900.0 80.025272 -69.384198 1027962 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027962/60288/lvmSFrame-00009074.fits          9074     205.37           53         1642
 SNR_B0520-694 79.937153 -69.432091 ellipse  75.42  72.41   140  blue     good   9075 60288   900.0 80.007949 -69.384375 1027962 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027962/60288/lvmSFrame-00009075.fits          9075     193.76           53         1643
 SNR_B0520-694 79.937153 -69.432091 ellipse  75.42  72.41   140  blue     good   9076 60288   900.0 80.017261 -69.374962 1027962 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027962/60288/lvmSFrame-00009076.fits          9076     229.33           53         1644
 SNR_B0520-694 79.937153 -69.432091 ellipse  75.42  72.41   140  blue     good   9077 60288   900.0 80.009984 -69.375758 1027962 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027962/60288/lvmSFrame-00009077.fits          9077     222.79           53         1645
 SNR_B0520-694 79.937153 -69.432091 ellipse  75.42  72.41   140  blue     good   9078 60288   900.0 80.030974 -69.375313 1027962 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027962/60288/lvmSFrame-00009078.fits          9078     236.43           53         1646
 SNR_B0520-694 79.937153 -69.432091 ellipse  75.42  72.41   140  blue     good   9079 60288   900.0 80.015984 -69.378069 1027962 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027962/60288/lvmSFrame-00009079.fits          9079     218.60           53         1647
 SNR_B0520-694 79.937153 -69.432091 ellipse  75.42  72.41   140  blue     good   9080 60288   900.0 80.034941 -69.379325 1027962 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027962/60288/lvmSFrame-00009080.fits          9080     226.75           53         1648
 SNR_B0520-694 79.937153 -69.432091 ellipse  75.42  72.41   140  blue     good   9081 60288   900.0 80.028485 -69.380698 1027962 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027962/60288/lvmSFrame-00009081.fits          9081     218.19           53         1649
    J0507-6847 76.906683 -68.796907 ellipse  300.0  200.0    80  blue     poor   9156 60289   900.0 76.553649 -68.620215 1028006 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028006/60289/lvmSFrame-00009156.fits          9156     785.86           33         1659
    J0507-6847 76.906683 -68.796907 ellipse  300.0  200.0    80  blue     poor   9157 60289   900.0 76.556336 -68.626381 1028006 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028006/60289/lvmSFrame-00009157.fits          9157     765.86           33         1660
    J0507-6847 76.906683 -68.796907 ellipse  300.0  200.0    80  blue     poor   9158 60289   900.0 76.541012 -68.625812 1028006 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028006/60289/lvmSFrame-00009158.fits          9158     779.62           33         1661
    J0507-6847 76.906683 -68.796907 ellipse  300.0  200.0    80  blue     poor   9159 60289   900.0 76.536879 -68.620728 1028006 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028006/60289/lvmSFrame-00009159.fits          9159     797.46           33         1662
    J0507-6847 76.906683 -68.796907 ellipse  300.0  200.0    80  blue     poor   9160 60289   900.0 76.529893 -68.622144 1028006 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028006/60289/lvmSFrame-00009160.fits          9160     799.00           33         1663
    J0507-6847 76.906683 -68.796907 ellipse  300.0  200.0    80  blue     poor   9161 60289   900.0 76.548668  -68.62272 1028006 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028006/60289/lvmSFrame-00009161.fits          9161     782.44           33         1664
    J0507-6847 76.906683 -68.796907 ellipse  300.0  200.0    80  blue     poor   9162 60289   900.0 76.532923 -68.625514 1028006 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028006/60289/lvmSFrame-00009162.fits          9162     786.99           33         1665
    J0507-6847 76.906683 -68.796907 ellipse  300.0  200.0    80  blue     poor   9163 60289   900.0 76.550783 -68.625876 1028006 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028006/60289/lvmSFrame-00009163.fits          9163     771.68           33         1666
    J0507-6847 76.906683 -68.796907 ellipse  300.0  200.0    80  blue     poor   9164 60289   900.0 76.542992 -68.627185 1028006 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028006/60289/lvmSFrame-00009164.fits          9164     774.12           33         1667
    J0522–6740 80.634404 -67.683116 ellipse 190.83 151.39    90  blue     good   9174 60289   900.0 80.545599 -67.552624 1028079 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028079/60289/lvmSFrame-00009174.fits          9174     485.29           55         1677
    J0522–6740 80.634404 -67.683116 ellipse 190.83 151.39    90  blue     good   9175 60289   900.0 80.554733 -67.557284 1028079 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028079/60289/lvmSFrame-00009175.fits          9175     465.97           55         1678
    J0522–6740 80.634404 -67.683116 ellipse 190.83 151.39    90  blue     good   9176 60289   900.0  80.54296 -67.557825 1028079 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028079/60289/lvmSFrame-00009176.fits          9176     468.14           55         1679
    J0522–6740 80.634404 -67.683116 ellipse 190.83 151.39    90  blue     good   9177 60289   900.0 80.555126 -67.549343 1028079 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028079/60289/lvmSFrame-00009177.fits          9177     493.69           55         1680
    J0522–6740 80.634404 -67.683116 ellipse 190.83 151.39    90  blue     good   9178 60289   900.0 80.548728 -67.551504 1028079 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028079/60289/lvmSFrame-00009178.fits          9178     488.14           55         1681
    J0522–6740 80.634404 -67.683116 ellipse 190.83 151.39    90  blue     good   9179 60289   900.0 80.564251 -67.551789 1028079 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028079/60289/lvmSFrame-00009179.fits          9179     482.46           55         1682
    J0522–6740 80.634404 -67.683116 ellipse 190.83 151.39    90  blue     good   9180 60289   900.0 80.547431   -67.5562 1028079 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028079/60289/lvmSFrame-00009180.fits          9180     472.19           55         1683
    J0522–6740 80.634404 -67.683116 ellipse 190.83 151.39    90  blue     good   9181 60289   900.0 80.561583 -67.556235 1028079 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028079/60289/lvmSFrame-00009181.fits          9181     467.55           55         1684
    J0522–6740 80.634404 -67.683116 ellipse 190.83 151.39    90  blue     good   9182 60289   900.0 80.552696 -67.558717 1028079 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028079/60289/lvmSFrame-00009182.fits          9182     461.63           55         1685
    J0506-6815 76.519428 -68.259979 ellipse 136.36 108.47   160  blue     good   9219 60290   900.0 77.161621  -68.26358   11111   sdsswork/lvm/spectro/redux/1.1.1/0011XX/11111/60290/lvmSFrame-00009219.fits          9219     856.34           29         1686
    J0506-6815 76.519428 -68.259979 ellipse 136.36 108.47   160  blue     good   9220 60290   900.0 77.156401  -68.26467 1028030 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028030/60290/lvmSFrame-00009220.fits          9220     849.43           29         1687
    J0508−6830 77.208333 -68.513889 ellipse   69.0   69.0   160  blue      bad   9220 60290   900.0 77.156401  -68.26467 1028030 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028030/60290/lvmSFrame-00009220.fits          9220     899.83           36         1687
    J0506-6815 76.519428 -68.259979 ellipse 136.36 108.47   160  blue     good   9222 60290   900.0 77.170714 -68.270523 1028030 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028030/60290/lvmSFrame-00009222.fits          9222     869.07           29         1688
    J0508−6830 77.208333 -68.513889 ellipse   69.0   69.0   160  blue      bad   9222 60290   900.0 77.170714 -68.270523 1028030 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028030/60290/lvmSFrame-00009222.fits          9222     877.54           36         1688
