# Static moonlight base spectrum for SkySepPalace.py MOON template.
# WAVE: Angstroms. SOLAR: vendored solar reference spectrum
# (data/palace_ref/Spectre_HR_LATMOS_Meftah...), interpolated onto
# this grid, normalised to unit median. MOON_BASE: the real ESO
# Sky Model MOON column (Rayleigh/aerosol-scattered, ROLO-albedo-
# reddened moonlight) for one fixed reference geometry, normalised
# to unit median -- see MakeMoonBase.py module docstring for why
# this is not simply SOLAR x lunar albedo.
# Reference geometry: ra=296.242608 dec=-14.811007 obstime=2023-08-29T03:20:43.668
# Generated by MakeMoonBase.py
  3782.000   1.167300e+00   2.782311e+00
  3782.500   1.139748e+00   2.850971e+00
  3783.000   1.021187e+00   2.901598e+00
  3783.500   9.568637e-01   2.841348e+00
  3784.000   1.360281e+00   3.085696e+00
  3784.500   7.760643e-01   3.337191e+00
  3785.000   1.215090e+00   3.171388e+00
  3785.500   1.286148e+00   2.556567e+00
  3786.000   1.376829e+00   1.970357e+00
  3786.500   1.062882e+00   1.973409e+00
  3787.000   5.620283e-01   2.259700e+00
  3787.500   6.217595e-01   2.224065e+00
  3788.000   1.062871e+00   2.138642e+00
  3788.500   1.025319e+00   2.246589e+00
  3789.000   4.482348e-01   2.131523e+00
  3789.500   1.066565e+00   1.877813e+00
  3790.000   8.580077e-01   1.770284e+00
  3790.500   6.409958e-01   2.018696e+00
  3791.000   6.539885e-01   2.456857e+00
  3791.500   9.777655e-01   2.661298e+00
  3792.000   1.252731e+00   2.557795e+00
  3792.500   8.293735e-01   2.338729e+00
  3793.000   1.346377e+00   2.189237e+00
  3793.500   9.071991e-01   2.063392e+00
  3794.000   9.831443e-01   2.094595e+00
  3794.500   5.300326e-01   1.910269e+00
  3795.000   7.174702e-01   1.670315e+00
  3795.500   6.110723e-01   1.906824e+00
  3796.000   3.114183e-01   2.240678e+00
  3796.500   6.689148e-01   2.225863e+00
  3797.000   9.517004e-01   1.914175e+00
  3797.500   9.527458e-01   1.595292e+00
  3798.000   5.392024e-01   1.428987e+00
  3798.500   6.502817e-01   1.440289e+00
  3799.000   4.292202e-01   1.503036e+00
  3799.500   3.745718e-01   1.496018e+00
  3800.000   7.355967e-01   1.862416e+00
  3800.500   3.866160e-01   2.342627e+00
  3801.000   6.463809e-01   2.361275e+00
  3801.500   1.118674e+00   2.037295e+00
  3802.000   1.154515e+00   2.055784e+00
  3802.500   8.133949e-01   2.416639e+00
  3803.000   6.035818e-01   2.582575e+00
  3803.500   1.259348e+00   2.669285e+00
  3804.000   1.137028e+00   2.658720e+00
  3804.500   1.210242e+00   2.547824e+00
  3805.000   1.021513e+00   2.472093e+00
  3805.500   1.294142e+00   2.519931e+00
  3806.000   1.224963e+00   2.454600e+00
  3806.500   6.491410e-01   2.077888e+00
  3807.000   1.365930e+00   1.831501e+00
  3807.500   6.757905e-01   1.959390e+00
  3808.000   1.018831e+00   2.284067e+00
  3808.500   7.757571e-01   2.494494e+00
  3809.000   6.562663e-01   2.564650e+00
  3809.500   1.351942e+00   2.616075e+00
  3810.000   1.398851e+00   2.810124e+00
  3810.500   1.017441e+00   2.781233e+00
  3811.000   1.155781e+00   2.651759e+00
  3811.500   1.367919e+00   2.698138e+00
  3812.000   9.534997e-01   2.694408e+00
  3812.500   1.137382e+00   2.515889e+00
  3813.000   4.461492e-01   2.028180e+00
  3813.500   1.343303e+00   1.895476e+00
  3814.000   2.434752e-01   2.033697e+00
  3814.500   3.704124e-01   2.012941e+00
  3815.000   2.944762e-01   1.834196e+00
  3815.500   9.567443e-01   1.398194e+00
  3816.000   8.542576e-01   1.194595e+00
  3816.500   4.523779e-01   1.662302e+00
  3817.000   1.744803e-01   2.221596e+00
  3817.500   6.612923e-01   2.384716e+00
  3818.000   4.284794e-01   2.390902e+00
  3818.500   9.521962e-01   2.378387e+00
  3819.000   1.185712e+00   2.156522e+00
  3819.500   1.087964e+00   1.640636e+00
  3820.000   1.219681e+00   1.132513e+00
  3820.500   7.753903e-01   9.485609e-01
  3821.000   4.777041e-01   1.256008e+00
  3821.500   2.448414e-02   1.670199e+00
  3822.000   4.743564e-01   1.992346e+00
  3822.500   9.295619e-01   2.319279e+00
  3823.000   4.599280e-01   2.358746e+00
  3823.500   1.027312e+00   2.049425e+00
  3824.000   7.915334e-01   1.535573e+00
  3824.500   1.104515e+00   1.298725e+00
  3825.000   4.080091e-01   1.325413e+00
  3825.500   1.162324e-01   1.137738e+00
  3826.000   4.695072e-01   1.040757e+00
  3826.500   2.893565e-01   1.273490e+00
  3827.000   2.514358e-02   1.438956e+00
  3827.500   4.500210e-01   1.312790e+00
  3828.000   5.373020e-01   1.248094e+00
  3828.500   6.442444e-01   1.438280e+00
  3829.000   2.455083e-01   1.394094e+00
