# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Results of the evaluation of PALACE and the airglow component of the ESO Sky
# Model (noll+12) in comparison to X-shooter NIR-arm spectra
# 
# Column names:
# lam: central air wavelength of bin in µm
# lpix: lower pixel of bin in X-shooter NIR-arm spectra
# upix: upper pixel of bin in X-shooter NIR-arm spectra
# Nsel: number of selected X-shooter spectra
# mfx: mean flux of X-shooter data in R/nm
# mfp: mean flux of PALACE in R/nm
# mdfp: mean scatter of PALACE in R/nm
# mfo: mean flux of other sky radiation components from ESO Sky Model in R/nm
# fng: fraction of nightglow from ratio of mfp and mfp + mfo
# rdelp: relative deviation for PALACE (mfp / mfx - 1)
# rdp: relative scatter for PALACE (mdfp divided by standard deviation of
#      fp - fx from individual spectra)
# mfs: mean flux of airglow component of ESO Sky Model in R/nm
# mdfs: mean scatter of airglow component of ESO Sky Model in R/nm
# rdels: relative deviation for ESO Sky Model (mfs / mfx - 1)
# rds: relative scatter for ESO Sky Model (mdfs divided by standard deviation
#      of fs - fx from individual spectra)
# 
# References:
# noll+12: https://doi.org/10.1051/0004-6361/201219040
# 
     lam   lpix   upix  Nsel         mfx        mfp       mdfp        mfo        fng    rdelp    rdp        mfs       mdfs   rdels    rds 
 1.58129   9775   9800  6798   1.716e+02  1.415e+02  4.724e+01  3.875e+00  9.733e-01   -0.175  0.812  2.190e+02  7.948e+01   0.295  0.618 
 1.58287   9801   9827  6873   1.024e+04  1.125e+04  3.154e+03  3.881e+00  9.997e-01    0.098  1.130  1.093e+04  2.791e+03   0.067  0.842 
 1.58445   9828   9853  6873   3.759e+03  3.937e+03  1.106e+03  3.972e+00  9.990e-01    0.047  1.054  4.048e+03  1.043e+03   0.077  0.837 
 1.58604   9854   9880  6870   1.257e+03  1.266e+03  3.594e+02  4.021e+00  9.968e-01    0.008  0.980  1.375e+03  3.652e+02   0.094  0.829 
 1.58762   9881   9906  6830   1.505e+02  1.233e+02  3.865e+01  3.994e+00  9.686e-01   -0.181  1.003  9.895e+01  4.154e+01  -0.339  0.569 
 1.58921   9907   9933  6868   5.292e+02  5.566e+02  1.752e+02  3.878e+00  9.931e-01    0.052  1.178  4.595e+02  1.297e+02  -0.131  0.719 
 1.59080   9934   9959  6862   1.530e+02  1.620e+02  4.769e+01  3.990e+00  9.760e-01    0.059  1.130  9.917e+01  3.789e+01  -0.351  0.668 
 1.59239   9960   9986  6856   1.231e+02  1.201e+02  4.035e+01  4.159e+00  9.665e-01   -0.024  1.118  1.447e+02  4.861e+01   0.177  0.961 
 1.59398   9987  10012  6856   3.074e+01  3.659e+01  1.170e+01  4.234e+00  8.963e-01    0.191  1.394  3.835e+01  2.135e+01   0.250  1.261 
 1.59558  10013  10039  6843   3.613e+01  3.816e+01  1.265e+01  4.218e+00  9.005e-01    0.056  1.206  4.290e+01  2.262e+01   0.192  1.070 
 1.59717  10040  10065  6873   2.250e+03  2.336e+03  6.567e+02  4.251e+00  9.982e-01    0.038  1.001  2.281e+03  5.888e+02   0.014  0.774 
 1.59877  10066  10092  6860   2.588e+01  2.305e+01  7.688e+00  4.280e+00  8.434e-01   -0.110  1.020  3.249e+01  1.938e+01   0.256  1.277 
 1.60037  10093  10119  6857   3.686e+01  2.518e+01  8.392e+00  4.207e+00  8.568e-01   -0.317  0.768  2.916e+01  1.815e+01  -0.208  0.964 
 1.60197  10120  10145  6872   6.421e+03  6.375e+03  1.788e+03  4.195e+00  9.993e-01   -0.007  0.986  6.579e+03  1.681e+03   0.025  0.791 
 1.60357  10146  10172  6857   1.146e+03  1.393e+03  3.904e+02  4.286e+00  9.969e-01    0.215  0.744  9.477e+02  2.512e+02  -0.172  0.461 
 1.60517  10173  10199  6872   1.104e+02  1.172e+02  3.402e+01  4.417e+00  9.637e-01    0.062  1.431  4.064e+01  2.125e+01  -0.632  0.663 
 1.60678  10200  10226  6871   2.245e+03  2.321e+03  6.493e+02  4.384e+00  9.981e-01    0.034  0.940  2.235e+03  5.791e+02  -0.004  0.728 
 1.60839  10227  10252  6858   6.930e+02  7.179e+02  2.027e+02  4.438e+00  9.939e-01    0.036  0.713  5.833e+02  1.594e+02  -0.158  0.518 
 1.60999  10253  10279  6868   6.018e+01  6.021e+01  1.882e+01  4.401e+00  9.319e-01    0.000  1.205  3.729e+01  2.145e+01  -0.380  0.843 
 1.61160  10280  10306  6872   4.152e+03  4.123e+03  1.157e+03  4.532e+00  9.989e-01   -0.007  0.860  3.893e+03  1.001e+03  -0.062  0.656 
 1.61322  10307  10333  6869   3.822e+03  4.046e+03  1.135e+03  4.653e+00  9.989e-01    0.058  0.902  3.891e+03  1.001e+03   0.018  0.710 
 1.61483  10334  10360  6871   1.854e+02  1.782e+02  5.203e+01  4.704e+00  9.743e-01   -0.039  1.108  4.316e+01  2.404e+01  -0.767  0.359 
 1.61644  10361  10387  6866   7.849e+01  6.476e+01  2.041e+01  4.696e+00  9.324e-01   -0.175  0.991  4.469e+01  2.467e+01  -0.430  0.758 
 1.61806  10388  10414  6857   4.379e+02  3.179e+02  9.065e+01  4.843e+00  9.850e-01   -0.274  0.434  1.588e+02  5.398e+01  -0.637  0.230 
 1.61968  10415  10441  6872   1.943e+03  2.160e+03  6.034e+02  4.862e+00  9.978e-01    0.112  0.982  2.045e+03  5.313e+02   0.053  0.759 
 1.62130  10442  10468  6872   2.737e+02  2.886e+02  7.452e+01  4.904e+00  9.833e-01    0.055  1.332  4.982e+01  2.647e+01  -0.818  0.346 
 1.62292  10469  10495  6872   5.507e+03  5.690e+03  1.589e+03  5.039e+00  9.991e-01    0.033  0.976  5.174e+03  1.326e+03  -0.060  0.708 
 1.62454  10496  10522  6872   2.657e+02  2.796e+02  7.610e+01  5.098e+00  9.821e-01    0.052  1.333  6.234e+01  2.845e+01  -0.765  0.379 
 1.62617  10523  10549  6871   2.223e+02  2.386e+02  6.499e+01  5.163e+00  9.788e-01    0.073  1.249  8.959e+01  3.547e+01  -0.597  0.560 
 1.62779  10550  10576  6870   1.156e+02  1.096e+02  3.260e+01  5.251e+00  9.543e-01   -0.051  1.172  7.536e+01  3.217e+01  -0.348  0.857 
 1.62942  10577  10603  6869   3.314e+02  3.289e+02  1.041e+02  5.293e+00  9.842e-01   -0.008  1.084  2.135e+02  6.592e+01  -0.355  0.604 
 1.63105  10604  10630  6871   1.515e+03  1.581e+03  5.254e+02  5.361e+00  9.966e-01    0.044  1.054  1.283e+03  3.366e+02  -0.153  0.597 
 1.63268  10631  10657  6866   5.519e+01  6.531e+01  2.112e+01  5.403e+00  9.236e-01    0.183  1.081  4.988e+01  2.663e+01  -0.096  1.003 
 1.63431  10658  10685  6872   3.209e+03  3.262e+03  1.093e+03  5.459e+00  9.983e-01    0.016  1.060  2.959e+03  7.620e+02  -0.078  0.652 
 1.63595  10686  10712  6872   5.816e+02  6.229e+02  1.895e+02  5.543e+00  9.912e-01    0.071  1.133  3.228e+02  9.438e+01  -0.445  0.488 
 1.63758  10713  10739  6871   8.069e+02  7.982e+02  2.667e+02  5.522e+00  9.931e-01   -0.011  0.978  7.696e+02  2.078e+02  -0.046  0.684 
 1.63922  10740  10767  6869   7.481e+02  7.808e+02  2.600e+02  5.554e+00  9.929e-01    0.044  1.032  7.412e+02  2.002e+02  -0.009  0.725 
 1.64086  10768  10794  6868   7.510e+02  7.713e+02  2.580e+02  5.661e+00  9.927e-01    0.027  1.080  7.056e+02  1.903e+02  -0.060  0.710 
 1.64250  10795  10821  6870   3.832e+01  3.247e+01  1.049e+01  5.743e+00  8.497e-01   -0.153  0.873  3.535e+01  2.118e+01  -0.077  1.195 
 1.64414  10822  10849  6873   3.353e+03  3.441e+03  9.946e+02  5.863e+00  9.983e-01    0.026  0.998  3.166e+03  8.138e+02  -0.056  0.719 
 1.64579  10850  10876  6872   8.798e+01  8.742e+01  2.350e+01  5.962e+00  9.362e-01   -0.006  1.253  3.135e+01  1.972e+01  -0.644  0.783 
 1.64743  10877  10903  6871   2.244e+03  2.293e+03  7.036e+02  6.064e+00  9.974e-01    0.022  0.962  2.065e+03  5.340e+02  -0.080  0.648 
 1.64908  10904  10931  6873   2.962e+03  2.768e+03  7.772e+02  6.155e+00  9.978e-01   -0.065  0.942  2.850e+03  7.344e+02  -0.038  0.775 
 1.65073  10932  10958  6863   3.551e+02  6.266e+02  1.762e+02  6.237e+00  9.901e-01    0.765  0.787  4.462e+02  1.242e+02   0.258  0.568 
 1.65238  10959  10986  6872   1.307e+02  1.514e+02  4.123e+01  6.381e+00  9.595e-01    0.158  1.440  2.338e+01  1.685e+01  -0.821  0.430 
 1.65403  10987  11014  6870   6.403e+02  6.093e+02  1.689e+02  6.476e+00  9.895e-01   -0.048  0.836  4.818e+02  1.327e+02  -0.247  0.594 
 1.65569  11015  11041  6869   7.565e+02  8.115e+02  2.285e+02  6.590e+00  9.919e-01    0.073  0.953  7.390e+02  1.979e+02  -0.023  0.742 
 1.65734  11042  11069  6865   1.476e+02  1.551e+02  5.225e+01  6.722e+00  9.585e-01    0.050  1.013  9.625e+01  3.389e+01  -0.348  0.584 
 1.65900  11070  11096  6866   1.104e+02  1.167e+02  3.927e+01  6.806e+00  9.449e-01    0.057  0.977  7.132e+01  2.751e+01  -0.354  0.615 
 1.66066  11097  11124  6865   3.871e+02  3.981e+02  1.328e+02  6.952e+00  9.828e-01    0.028  1.005  2.584e+02  7.456e+01  -0.332  0.500 
 1.66232  11125  11152  6859   1.837e+01  1.900e+01  6.349e+00  7.050e+00  7.294e-01    0.034  0.909  1.385e+01  1.336e+01  -0.246  1.251 
 1.66398  11153  11179  6858   2.326e+01  2.483e+01  8.214e+00  7.153e+00  7.764e-01    0.067  1.068  1.406e+01  1.352e+01  -0.395  1.175 
 1.66565  11180  11207  6872   8.416e+01  9.711e+01  2.520e+01  7.158e+00  9.313e-01    0.154  1.371  1.297e+01  1.242e+01  -0.846  0.516 
 1.66731  11208  11235  6860   2.858e+01  3.356e+01  1.034e+01  7.354e+00  8.203e-01    0.174  0.748  1.421e+01  1.356e+01  -0.500  1.051 
 1.66898  11236  11263  6873   9.899e+03  1.053e+04  2.949e+03  7.490e+00  9.993e-01    0.063  1.139  9.613e+03  2.452e+03  -0.029  0.812 
 1.67065  11264  11291  6873   3.397e+03  3.536e+03  9.870e+02  7.640e+00  9.978e-01    0.041  1.094  3.210e+03  8.245e+02  -0.055  0.790 
 1.67232  11292  11318  6872   1.381e+03  1.384e+03  3.867e+02  7.696e+00  9.945e-01    0.002  0.989  1.243e+03  3.241e+02  -0.100  0.731 
 1.67399  11319  11346  6867   4.569e+01  5.976e+01  1.766e+01  7.870e+00  8.836e-01    0.308  1.125  2.112e+01  1.541e+01  -0.537  0.803 
 1.67567  11347  11374  6869   4.966e+02  4.967e+02  1.590e+02  7.978e+00  9.842e-01    0.000  1.061  4.062e+02  1.109e+02  -0.182  0.657 
 1.67734  11375  11402  6844   1.246e+01  1.617e+01  5.414e+00  8.136e+00  6.653e-01    0.298  0.986  1.502e+01  1.405e+01   0.205  1.532 
 1.67902  11403  11430  6870   6.485e+01  7.240e+01  2.392e+01  8.253e+00  8.977e-01    0.116  1.237  7.921e+01  2.940e+01   0.222  1.269 
 1.68070  11431  11458  6868   5.386e+01  5.066e+01  1.679e+01  8.286e+00  8.594e-01   -0.059  1.077  3.820e+01  1.977e+01  -0.291  1.009 
 1.68238  11459  11486  6856   1.890e+01  1.994e+01  6.399e+00  8.495e+00  7.012e-01    0.055  0.641  1.585e+01  1.451e+01  -0.157  1.248 
 1.68406  11487  11514  6873   1.547e+03  1.642e+03  4.617e+02  8.739e+00  9.947e-01    0.061  1.069  1.522e+03  3.969e+02  -0.016  0.807 
 1.68575  11515  11542  6857   2.016e+01  2.344e+01  7.289e+00  8.909e+00  7.246e-01    0.163  1.203  1.755e+01  1.466e+01  -0.129  1.524 
 1.68743  11543  11570  6871   9.450e+01  9.848e+01  2.558e+01  9.074e+00  9.156e-01    0.042  1.280  1.827e+01  1.461e+01  -0.807  0.535 
 1.68912  11571  11599  6873   5.144e+03  5.262e+03  1.473e+03  9.245e+00  9.982e-01    0.023  1.053  4.851e+03  1.242e+03  -0.057  0.763 
 1.69081  11600  11627  6862   1.528e+03  1.880e+03  5.225e+02  9.503e+00  9.950e-01    0.231  0.855  1.342e+03  3.487e+02  -0.121  0.549 
 1.69250  11628  11655  6853   1.871e+01  1.567e+01  5.211e+00  9.638e+00  6.191e-01   -0.162  0.751  2.104e+01  1.498e+01   0.125  1.290 
 1.69419  11656  11683  6868   1.424e+03  1.098e+03  3.083e+02  9.819e+00  9.911e-01   -0.228  0.656  9.881e+02  2.601e+02  -0.306  0.506 
 1.69589  11684  11711  6873   1.182e+03  1.607e+03  4.513e+02  1.006e+01  9.938e-01    0.360  1.078  1.461e+03  3.803e+02   0.236  0.826 
 1.69758  11712  11740  6867   2.959e+01  2.875e+01  9.257e+00  1.023e+01  7.376e-01   -0.028  1.089  2.343e+01  1.507e+01  -0.208  1.183 
 1.69928  11741  11768  6804   1.502e+02  1.506e+02  4.293e+01  1.040e+01  9.354e-01    0.003  0.430  2.520e+01  1.542e+01  -0.829  0.106 
 1.70098  11769  11796  6872   6.987e+03  7.285e+03  2.041e+03  1.062e+01  9.985e-01    0.043  1.075  6.642e+03  1.699e+03  -0.049  0.776 
 1.70268  11797  11825  6850   2.106e+01  1.899e+01  6.043e+00  1.077e+01  6.381e-01   -0.098  0.994  2.613e+01  1.535e+01   0.241  1.351 
 1.70438  11826  11853  6872   1.661e+02  1.624e+02  4.307e+01  1.100e+01  9.366e-01   -0.022  1.108  2.728e+01  1.539e+01  -0.836  0.293 
 1.70609  11854  11881  6874   1.822e+02  2.153e+02  5.700e+01  1.125e+01  9.503e-01    0.181  1.383  2.712e+01  1.511e+01  -0.851  0.275 
 1.70779  11882  11910  6872   2.034e+03  2.126e+03  5.952e+02  1.162e+01  9.946e-01    0.045  0.959  1.849e+03  4.775e+02  -0.091  0.684 
 1.70950  11911  11938  6872   1.625e+02  1.931e+02  4.941e+01  1.166e+01  9.430e-01    0.188  1.322  2.540e+01  1.475e+01  -0.844  0.303 
 1.71121  11939  11967  6871   4.688e+03  4.709e+03  1.317e+03  1.181e+01  9.975e-01    0.005  0.968  4.275e+03  1.093e+03  -0.088  0.709 
 1.71292  11968  11995  6856   3.888e+02  5.573e+02  1.563e+02  1.220e+01  9.786e-01    0.433  0.688  3.197e+02  8.924e+01  -0.176  0.409 
 1.71463  11996  12024  6844   1.318e+01  1.403e+01  4.696e+00  1.262e+01  5.266e-01    0.064  0.869  2.375e+01  1.391e+01   0.801  1.318 
 1.71635  12025  12053  6871   2.544e+02  2.448e+02  6.106e+01  1.279e+01  9.503e-01   -0.038  1.060  2.474e+01  1.385e+01  -0.903  0.179 
 1.71806  12054  12081  6871   2.461e+02  2.647e+02  6.968e+01  1.289e+01  9.536e-01    0.076  1.221  3.102e+01  1.487e+01  -0.874  0.199 
 1.71978  12082  12110  6871   1.054e+03  1.053e+03  3.499e+02  1.320e+01  9.876e-01   -0.001  1.015  8.494e+02  2.226e+02  -0.194  0.573 
 1.72150  12111  12139  6870   5.488e+02  6.145e+02  1.899e+02  1.384e+01  9.780e-01    0.120  1.045  2.823e+02  7.759e+01  -0.485  0.390 
 1.72322  12140  12167  6866   4.072e+02  4.437e+02  1.256e+02  1.414e+01  9.691e-01    0.090  1.113  1.498e+02  4.480e+01  -0.632  0.330 
 1.72495  12168  12196  6872   2.735e+03  2.824e+03  9.373e+02  1.423e+01  9.950e-01    0.032  1.122  2.320e+03  5.961e+02  -0.152  0.632 
 1.72667  12197  12225  6871   1.386e+02  1.502e+02  4.355e+01  1.432e+01  9.129e-01    0.083  1.151  2.327e+01  1.315e+01  -0.832  0.254 
 1.72840  12226  12254  6871   6.066e+02  6.173e+02  1.894e+02  1.478e+01  9.766e-01    0.018  1.007  4.892e+02  1.305e+02  -0.194  0.624 
 1.73013  12255  12282  6870   3.587e+02  3.885e+02  1.185e+02  1.490e+01  9.631e-01    0.083  1.070  2.646e+02  7.388e+01  -0.262  0.598 
 1.73186  12283  12311  6870   1.172e+03  1.215e+03  3.711e+02  1.624e+01  9.868e-01    0.037  1.079  1.005e+03  2.614e+02  -0.142  0.672 
 1.73359  12312  12340  6865   4.370e+02  4.861e+02  1.446e+02  1.542e+01  9.692e-01    0.112  1.033  2.252e+02  6.395e+01  -0.484  0.419 
 1.73532  12341  12369  6870   1.225e+03  1.259e+03  4.036e+02  1.639e+01  9.872e-01    0.028  1.023  9.704e+02  2.520e+02  -0.208  0.572 
 1.73706  12370  12398  6867   7.110e+02  6.332e+02  2.086e+02  1.646e+01  9.747e-01   -0.109  0.805  4.541e+02  1.215e+02  -0.361  0.417 
 1.73880  12399  12427  6873   2.790e+03  3.000e+03  8.256e+02  1.683e+01  9.944e-01    0.075  1.027  2.636e+03  6.752e+02  -0.055  0.746 
 1.74053  12428  12456  6872   1.374e+02  1.570e+02  4.010e+01  1.797e+01  8.973e-01    0.143  1.285  1.652e+01  1.028e+01  -0.880  0.247 
 1.74227  12457  12485  6872   1.165e+03  1.215e+03  3.161e+02  1.728e+01  9.860e-01    0.044  0.971  9.038e+02  2.356e+02  -0.224  0.646 
 1.74402  12486  12514  6873   2.845e+03  2.953e+03  7.734e+02  1.837e+01  9.938e-01    0.038  1.051  2.570e+03  6.587e+02  -0.097  0.782 
 1.74576  12515  12543  6823   2.890e+01  4.257e+01  1.295e+01  1.974e+01  6.832e-01    0.473  0.596  1.493e+01  9.519e+00  -0.465  0.762 
 1.74751  12544  12572  6871   7.525e+01  7.766e+01  2.200e+01  1.941e+01  8.000e-01    0.032  1.296  1.492e+01  9.737e+00  -0.802  0.404 
 1.74925  12573  12601  6870   8.353e+02  8.162e+02  2.341e+02  1.885e+01  9.774e-01   -0.023  0.900  6.142e+02  1.615e+02  -0.265  0.555 
 1.75100  12602  12630  6871   4.798e+02  5.546e+02  1.458e+02  2.052e+01  9.643e-01    0.156  0.911  4.710e+02  1.256e+02  -0.018  0.727 
 1.75275  12631  12660  6868   4.632e+02  4.714e+02  1.531e+02  1.971e+01  9.599e-01    0.018  1.041  2.634e+02  7.264e+01  -0.431  0.436 
 1.75451  12661  12689  6872   1.043e+02  1.135e+02  2.908e+01  2.166e+01  8.397e-01    0.088  1.189  1.284e+01  9.730e+00  -0.877  0.310 
 1.75626  12690  12718  6864   2.364e+01  3.197e+01  9.525e+00  2.282e+01  5.835e-01    0.352  1.292  1.197e+01  9.460e+00  -0.494  0.965 
 1.75802  12719  12747  6869   3.012e+01  4.223e+01  1.157e+01  2.120e+01  6.658e-01    0.402  1.499  1.258e+01  1.024e+01  -0.582  1.000 
 1.75978  12748  12777  6872   7.079e+01  8.899e+01  2.298e+01  2.229e+01  7.997e-01    0.257  1.421  1.178e+01  1.003e+01  -0.834  0.466 
 1.76154  12778  12806  6872   1.905e+02  2.089e+02  5.231e+01  2.302e+01  9.008e-01    0.097  1.229  1.112e+01  9.919e+00  -0.942  0.173 
 1.76330  12807  12835  6873   4.230e+01  4.253e+01  1.177e+01  2.336e+01  6.454e-01    0.006  0.983  1.069e+01  9.977e+00  -0.747  0.688 
 1.76506  12836  12865  6873   7.964e+03  8.700e+03  2.274e+03  2.875e+01  9.967e-01    0.092  1.136  7.015e+03  1.792e+03  -0.119  0.779 
 1.76683  12866  12894  6873   2.747e+03  2.882e+03  7.532e+02  2.393e+01  9.918e-01    0.049  1.065  2.300e+03  5.974e+02  -0.162  0.728 
 1.76859  12895  12924  6868   8.861e+02  8.313e+02  2.214e+02  2.534e+01  9.704e-01   -0.062  0.907  8.312e+02  2.183e+02  -0.062  0.765 
 1.77036  12925  12953  6867   1.813e+02  2.226e+02  5.908e+01  2.630e+01  8.943e-01    0.227  0.919  9.350e+01  3.150e+01  -0.484  0.434 
 1.77213  12954  12983  6871   2.567e+02  2.408e+02  7.535e+01  2.554e+01  9.041e-01   -0.062  1.002  2.789e+02  7.798e+01   0.087  0.900 
 1.77390  12984  13012  6872   7.597e+01  9.381e+01  2.954e+01  2.934e+01  7.617e-01    0.235  1.149  1.813e+01  1.216e+01  -0.761  0.391 
 1.77568  13013  13042  6847   2.568e+01  3.083e+01  9.467e+00  3.058e+01  5.021e-01    0.200  1.088  1.621e+01  1.136e+01  -0.369  1.073 
 1.77745  13043  13072  6870   2.188e+02  2.313e+02  6.251e+01  3.076e+01  8.826e-01    0.057  1.134  7.150e+01  2.515e+01  -0.673  0.383 
 1.77923  13073  13101  6834   1.293e+01  1.504e+01  4.924e+00  3.093e+01  3.272e-01    0.163  0.776  6.776e+00  9.422e+00  -0.475  1.143 
 1.78101  13102  13131  6862   8.238e+02  8.363e+02  2.170e+02  3.530e+01  9.595e-01    0.015  1.078  6.134e+02  1.706e+02  -0.255  0.698 
 1.78279  13132  13161  6871   2.649e+02  2.898e+02  7.737e+01  3.039e+01  9.051e-01    0.094  1.256  2.767e+01  1.370e+01  -0.896  0.171 
 1.78457  13162  13190  6864   1.572e+02  1.682e+02  4.642e+01  4.355e+01  7.944e-01    0.070  1.189  1.356e+01  9.706e+00  -0.914  0.176 
 1.78636  13191  13220  6864   5.543e+01  1.484e+02  3.898e+01  3.865e+01  7.934e-01    1.678  0.520  8.031e+00  9.092e+00  -0.854  0.196 
 1.78814  13221  13250  6873   5.400e+03  5.484e+03  1.433e+03  3.330e+01  9.940e-01    0.015  1.069  4.607e+03  1.181e+03  -0.147  0.766 
 1.78993  13251  13280  6836   1.902e+01  1.862e+01  5.785e+00  3.853e+01  3.258e-01   -0.021  0.677  5.895e+00  8.518e+00  -0.690  0.794 
 1.79172  13281  13309  6820   2.033e+01  1.178e+01  3.900e+00  4.300e+01  2.151e-01   -0.420  0.374  5.377e+00  8.009e+00  -0.736  0.649 
 1.79351  13310  13339  6740   4.322e+01  4.687e+01  1.310e+01  4.696e+01  4.995e-01    0.084  0.584  4.142e+01  1.870e+01  -0.029  0.439 
 1.79531  13340  13369  6818   1.048e+01  1.394e+01  4.548e+00  4.635e+01  2.313e-01    0.330  0.452  5.506e+00  8.089e+00  -0.475  0.701 
 1.79710  13370  13399  6824   1.498e+01  1.176e+01  3.896e+00  4.930e+01  1.926e-01   -0.215  0.317  4.997e+00  8.064e+00  -0.666  0.589 
 1.79890  13400  13429  6873   5.780e+03  6.021e+03  1.572e+03  4.986e+01  9.918e-01    0.042  1.057  4.867e+03  1.252e+03  -0.158  0.733 
 1.80070  13430  13459  6829   2.987e+01  3.948e+01  1.035e+01  7.306e+01  3.508e-01    0.321  0.370  2.730e+00  7.234e+00  -0.909  0.213 
 1.80250  13460  13489  6852   1.842e+02  1.974e+02  4.997e+01  6.698e+01  7.466e-01    0.072  1.038  4.547e+00  7.514e+00  -0.975  0.092 
 1.80430  13490  13519  6854   1.509e+02  1.780e+02  4.473e+01  5.284e+01  7.711e-01    0.180  1.197  4.951e+00  7.894e+00  -0.967  0.151 
 1.80611  13520  13549  6866   1.139e+03  1.185e+03  3.087e+02  8.304e+01  9.345e-01    0.040  0.939  9.257e+02  2.504e+02  -0.187  0.640 
 1.80791  13550  13579  6819   3.172e+00  9.520e+00  3.148e+00  6.609e+01  1.259e-01    2.001  0.164  3.897e+00  7.747e+00   0.221  0.388 
 1.80972  13580  13610  6830   3.869e-01  8.313e+00  2.746e+00  7.507e+01  9.969e-02   20.488  0.108  3.318e+00  7.805e+00   7.178  0.301 
 1.81153  13611  13640  6868   3.019e+03  3.024e+03  7.871e+02  9.085e+01  9.708e-01    0.001  0.967  2.429e+03  6.437e+02  -0.195  0.673 
 1.81334  13641  13670  6814   2.586e+01  4.204e+01  1.108e+01  7.057e+01  3.733e-01    0.626  0.521  3.786e+00  7.952e+00  -0.855  0.320 
 1.81516  13671  13700  6830  -1.281e+01  1.073e+01  3.022e+00  1.022e+02  9.501e-02   -1.837  0.072  1.706e+00  8.093e+00  -1.133  0.193 
 1.81697  13701  13730  6806  -5.951e+00  7.549e+00  2.518e+00  7.926e+01  8.696e-02   -2.269  0.102  3.308e+00  8.119e+00  -1.559  0.326 
 1.81879  13731  13761  6835  -1.734e+01  6.165e+00  1.936e+00  1.015e+02  5.726e-02   -1.356  0.045  2.057e+00  8.772e+00  -1.119  0.201 
 1.82061  13762  13791  6858   3.223e+02  3.527e+02  1.081e+02  1.283e+02  7.333e-01    0.095  0.883  2.571e+02  7.831e+01  -0.201  0.469 
 1.82243  13792  13821  6838   5.697e+01  8.125e+01  2.151e+01  1.033e+02  4.403e-01    0.426  0.464  2.243e+00  8.756e+00  -0.961  0.162 
 1.82425  13822  13852  6855   9.103e+02  8.691e+02  2.663e+02  8.465e+01  9.112e-01   -0.045  0.994  6.463e+02  1.825e+02  -0.289  0.522 
 1.82607  13853  13882  6850   8.162e+01  1.574e+02  4.404e+01  1.241e+02  5.591e-01    0.928  0.624  2.991e+01  1.640e+01  -0.634  0.198 
 1.82790  13883  13913  6844   4.732e+01  8.900e+01  2.236e+01  1.315e+02  4.037e-01    0.881  0.343  1.664e+00  9.943e+00  -0.965  0.122 
 1.82973  13914  13943  6835   4.754e+01  8.065e+01  2.205e+01  1.367e+02  3.710e-01    0.697  0.311  7.367e+00  1.227e+01  -0.846  0.144 
 1.83156  13944  13974  6832   4.759e+00  3.697e+01  1.014e+01  1.410e+02  2.078e-01    6.768  0.154  6.828e+00  1.177e+01   0.432  0.168 
 1.83339  13975  14004  6835  -2.312e+01  1.121e+01  3.546e+00  1.341e+02  7.715e-02   -1.485  0.053  4.587e+00  1.205e+01  -1.199  0.178 
 1.83522  14005  14035  6825  -2.517e+01  8.254e+00  2.586e+00  1.672e+02  4.705e-02   -1.328  0.033  6.438e+00  1.204e+01  -1.257  0.147 
 1.83706  14036  14065  6835  -3.690e+01  4.208e+00  1.151e+00  1.709e+02  2.403e-02   -1.114  0.013  3.226e-01  1.180e+01  -1.009  0.134 
 1.83889  14066  14096  6833  -2.549e+01  8.558e+00  2.671e+00  1.651e+02  4.928e-02   -1.336  0.030  9.570e+00  1.450e+01  -1.378  0.158 
 1.84073  14097  14127  6833  -2.920e+01  1.111e+01  2.945e+00  1.770e+02  5.908e-02   -1.381  0.033  2.792e+00  1.265e+01  -1.096  0.141 
 1.84257  14128  14157  6838   1.394e+02  1.878e+02  5.765e+01  1.715e+02  5.227e-01    0.347  0.547  1.209e+02  4.558e+01  -0.132  0.352 
 1.84442  14158  14188  6826   1.079e+02  1.205e+02  3.154e+01  1.391e+02  4.643e-01    0.117  0.348  7.006e+01  3.067e+01  -0.351  0.274 
 1.84626  14189  14219  6855   4.285e+02  4.694e+02  1.221e+02  1.924e+02  7.093e-01    0.095  0.718  3.590e+02  1.113e+02  -0.161  0.503 
 1.84811  14220  14250  6823  -3.941e+01  2.841e+00  7.967e-01  1.989e+02  1.408e-02   -1.072  0.008  2.061e-01  1.270e+01  -1.005  0.131 
 1.84996  14251  14280  6840  -1.455e+01  3.769e+01  9.833e+00  1.895e+02  1.659e-01   -3.591  0.092  1.924e+01  1.987e+01  -2.335  0.172 
 1.85181  14281  14311  6846   4.957e+02  5.317e+02  1.384e+02  1.708e+02  7.568e-01    0.073  0.830  3.428e+02  1.080e+02  -0.308  0.404 
 1.85366  14312  14342  6835  -5.314e+01  8.246e-01  2.671e-01  2.153e+02  3.815e-03   -1.016  0.002  2.857e-01  1.593e+01  -1.005  0.132 
 1.85551  14343  14373  6831   5.315e+01  8.898e+01  2.600e+01  1.951e+02  3.133e-01    0.674  0.260  3.841e+01  2.425e+01  -0.277  0.204 
 1.85737  14374  14404  6848   1.329e+02  1.798e+02  4.689e+01  2.029e+02  4.699e-01    0.353  0.357  1.284e+02  5.122e+01  -0.035  0.333 
