# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# PALACE reference intensities for molecular lines (consistent with
# corresponding lines in palace_lines.fits)
# 
# Column names:
# lam: vacuum wavelength in µm (HITRAN2020, cosby+06)
# trans: atmospheric transmission for standard conditions at Cerro Paranal
#        (noll+12), PWV = 2.5 mm, and zenith
# fH2O: fraction of H2O with respect to optical depth (based on transmission
#       spectra with PWV = 1 and 5 mm)
# I: reference intensity in R
# ID: 13 characters describing upper and lower states (HITRAN2020, cosby+06):
#     1-2: isotopologue (OH, QH, O2, OG, or OQ; G = 17O, Q = 18O)
#     3: upper electronic state (possible prime neglected)
#     4: lower electronic state
#     5: vibrational level of upper state (OH: X = 10, O2: A-F = 10-15)
#     6: vibrational level of lower state (O2: A-F = 10-15)
#     7-8: branch of band
#     9: number of upper electronic substate
#     10: number of lower electronic substate
#     11-12: rotational level of upper state
#     13: OH: parity e or f of upper state, O2: d[ipole] or q[uadrupole]
# chem: chemical species (OH or O2)
# M: molar mass in kg/mol
# Tkin: kinetic temperature in K for Doppler broadening of line
# hlay: height of emission layer in km (H: -1)
# src: 4-digit binary code for source of intensity I:
#      1: I based on X-shooter data (partly noll+23)? 1 = yes, 0 = no
#      2: I based on UVES data from noll+20? 1 = yes, 0 = no
#      3: I based on other data (cosby+06, oliva+15)? 1 = yes, 0 = no
#      4: I based on model (= 1) or direct measurement (= 0)?
# class: label of variability class
# 
# References:
# cosby+06: https://doi.org/10.1029/2006JA012023 (OH+O2, UVES)
# HITRAN2020: https://doi.org/10.1016/j.jqsrt.2021.107949
# noll+12: https://doi.org/10.1051/0004-6361/201219040
# noll+20: https://doi.org/10.5194/acp-20-5269-2020 (OH, UVES)
# noll+23: https://doi.org/10.1029/2022JD038275 (OH, X-shooter)
# oliva+15: https://doi.org/10.1051/0004-6361/201526291 (OH, GIANO)
# 
       lam   trans   fH2O          I             ID  chem      M   Tkin  hlay   src  class 
 1.8440090  0.0001  0.653  1.471e+01  OHXX20PP1123f    OH  0.017  190.0  87.0  1011   OH6d 
 1.8445052  0.4040  1.000  1.038e-04  OHXX20QR1233e    OH  0.017  190.0  87.0  1011   OH6d 
 1.8448146  0.5620  1.000  7.306e-01  OHXX64QQ1113f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8448811  0.5444  1.000  2.685e-01  OHXX64QQ2213e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8450934  0.5335  1.000  1.854e-04  OHXX20QP2134e    OH  0.017  190.0  87.0  1011   OH6d 
 1.8456578  0.3944  1.000  9.144e-03  OHXX42QQ1125e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8456582  0.3940  1.000  6.155e-03  OHXX64QR1212f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8459395  0.2922  1.000  1.682e+03  OHXX75RR1103f    OH  0.017  190.0  87.0  1101   OH7a 
 1.8459773  0.2993  1.000  1.685e+03  OHXX75RR1103e    OH  0.017  190.0  87.0  1101   OH7a 
 1.8462125  0.1300  1.000  1.125e+01  OHXX75QP2103e    OH  0.017  190.0  87.0  1101   OH7a 
 1.8462478  0.1290  1.000  1.124e+01  OHXX75QP2103f    OH  0.017  190.0  87.0  1101   OH7a 
 1.8463311  0.0660  1.000  2.297e-03  OHXX75RQ2117f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8464064  0.0237  1.000  5.440e-02  OHXX64QP2114e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8465511  0.0000  0.044  1.014e-07  OHXX30OP1236e    OH  0.017  190.0  87.0  1111   OH6d 
 1.8469287  0.0000  0.161  8.604e-03  OHXX31QQ1130f    OH  0.017  190.0  87.0  1111   OH6d 
 1.8470189  0.0000  0.000  2.745e-01  OHXX64QQ2213f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8473347  0.0000  0.309  2.215e-03  OHXX75RQ2117e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8479962  0.0000  0.000  5.290e-02  OHXX53QQ2220f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8480736  0.0000  0.000  6.360e-03  OHXX64QR1212e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8484112  0.0005  0.872  3.597e-03  OHXX31QQ2230e    OH  0.017  190.0  87.0  1111   OH6d 
 1.8484974  0.0001  0.666  3.916e-01  OHXX64QQ1113e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8487742  0.0000  0.281  1.709e+01  OHXX64PQ1204f    OH  0.017  190.0  87.0  1101   OH7b 
 1.8489588  0.0490  1.000  1.594e+01  OHXX64PQ1204e    OH  0.017  190.0  87.0  1101   OH7b 
 1.8490098  0.0462  1.000  7.602e+00  OHXX75RR2216f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8490612  0.0961  1.000  6.523e+00  OHXX75RR2216e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8490975  0.0966  1.000  8.204e+00  OHXX75RR1116e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8492693  0.0000  0.049  6.923e+00  OHXX75RR1116f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8496459  0.2446  1.000  4.328e-02  OHXX53QQ1120e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8496859  0.3532  1.000  8.095e-03  OHXX86SR2109e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8498528  0.3360  1.000  7.981e-02  OHXX64QP2114f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8500105  0.0011  0.922  9.440e-03  OHXX20PQ1223f    OH  0.017  190.0  87.0  1011   OH6d 
 1.8501503  0.1716  1.000  1.862e-03  OHXX20QQ1134f    OH  0.017  190.0  87.0  1011   OH6d 
 1.8503891  0.0110  1.000  5.836e-04  OHXX53QR1220f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8503999  0.0055  1.000  7.097e+02  OHXX75RR2203e    OH  0.017  190.0  87.0  1101   OH7a 
 1.8504024  0.0046  1.000  7.087e+02  OHXX75RR2203f    OH  0.017  190.0  87.0  1101   OH7a 
 1.8504992  0.0000  0.000  2.764e-03  OHXX42QP2126e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8505024  0.0000  0.000  8.147e-03  OHXX86SR2109f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8506092  0.0003  0.813  2.882e-03  OHXX20PQ1223e    OH  0.017  190.0  87.0  1011   OH6d 
 1.8513933  0.4663  1.000  9.541e+01  OHXX42PP2216f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8518646  0.4501  1.000  4.268e-04  OHXX42QR1225e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8519145  0.4828  1.000  7.743e-04  OHXX20QQ2234e    OH  0.017  190.0  87.0  1011   OH6d 
 1.8519446  0.4718  1.000  5.977e+01  OHXX42PP2216e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8520224  0.4607  1.000  2.073e+01  OHXX64OP1201e    OH  0.017  190.0  87.0  1101   OH7a 
 1.8520935  0.3738  1.000  2.072e+01  OHXX64OP1201f    OH  0.017  190.0  87.0  1101   OH7a 
 1.8522349  0.3924  1.000  1.026e+02  OHXX42PP1116e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8525945  0.1907  1.000  1.916e+03  OHXX75RR1102f    OH  0.017  190.0  87.0  1101   OH7a 
 1.8526184  0.1678  1.000  1.917e+03  OHXX75RR1102e    OH  0.017  190.0  87.0  1101   OH7a 
 1.8527338  0.0573  1.000  2.191e+02  OHXX64PP2206f    OH  0.017  190.0  87.0  1101   OH7b 
 1.8527951  0.0163  1.000  9.770e-03  OHXX53QP2121e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8528481  0.0019  0.981  2.022e+02  OHXX64PP2206e    OH  0.017  190.0  87.0  1101   OH7b 
 1.8529755  0.0000  0.000  6.287e+01  OHXX42PP1116f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8533793  0.0011  0.930  5.723e-01  OHXX53OP1206f    OH  0.017  190.0  87.0  1101   OH5b 
 1.8540875  0.0000  0.000  1.103e-04  OHXX31QR1230f    OH  0.017  190.0  87.0  1111   OH6d 
 1.8541070  0.0000  0.000  6.254e-01  OHXX53OP1206e    OH  0.017  190.0  87.0  1101   OH5b 
 1.8541184  0.0000  0.000  2.345e-01  OHXX53PQ1211f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8542282  0.0000  0.368  5.686e+00  OHXX75QP2104e    OH  0.017  190.0  87.0  1101   OH7b 
 1.8543604  0.0012  0.952  5.679e+00  OHXX75QP2104f    OH  0.017  190.0  87.0  1101   OH7b 
 1.8544716  0.0359  1.000  1.422e-01  OHXX53PQ1211e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8555040  0.4047  1.000  5.949e+01  OHXX31PP2220f    OH  0.017  190.0  87.0  1111   OH6d 
 1.8558990  0.0932  1.000  3.483e+02  OHXX64PP1106e    OH  0.017  190.0  87.0  1101   OH7b 
 1.8560435  0.2204  1.000  2.490e-03  OHXX31QP2130f    OH  0.017  190.0  87.0  1111   OH6d 
 1.8560445  0.2203  1.000  6.325e+01  OHXX31PP1120e    OH  0.017  190.0  87.0  1111   OH6d 
 1.8561017  0.1953  1.000  1.175e-03  OHXX75RQ2118f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8561368  0.1694  1.000  3.190e+02  OHXX64PP1106f    OH  0.017  190.0  87.0  1101   OH7b 
 1.8562530  0.0949  1.000  3.153e+01  OHXX31PP2220e    OH  0.017  190.0  87.0  1111   OH6d 
 1.8566743  0.0000  0.000  1.495e-08  OHXX41OP1234f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8569936  0.0018  0.979  4.245e-03  OHXX64QR1213f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8570090  0.0032  1.000  3.834e-05  OHXX20QR1234f    OH  0.017  190.0  87.0  1011   OH6d 
 1.8570117  0.0036  1.000  3.260e+01  OHXX31PP1120f    OH  0.017  190.0  87.0  1111   OH6d 
 1.8570130  0.0037  1.000  2.636e-02  OHXX42QQ1126f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8571221  0.0356  1.000  5.049e+00  OHXX75RR2217f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8571987  0.0606  1.000  1.128e-03  OHXX75RQ2118e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8572076  0.0602  1.000  4.167e+00  OHXX75RR2217e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8572375  0.0296  1.000  5.424e+00  OHXX75RR1117e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8573350  0.0133  1.000  8.221e-04  OHXX53QR1220e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8574587  0.0010  0.942  4.400e+00  OHXX75RR1117f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8577942  0.0425  1.000  6.020e-03  OHXX86SR2108e    OH  0.017  190.0  87.0  1101   OH8c 
 1.8578181  0.1798  1.000  5.666e-01  OHXX64QQ1114f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8579721  0.3223  1.000  2.127e-01  OHXX64QQ2214e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8581957  0.4142  1.000  1.099e-02  OHXX42QQ2226e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8583744  0.4170  1.000  6.045e-03  OHXX86SR2108f    OH  0.017  190.0  87.0  1101   OH8c 
 1.8587249  0.3213  1.000  7.089e+02  OHXX75RR2202f    OH  0.017  190.0  87.0  1101   OH7a 
 1.8587434  0.3313  1.000  7.098e+02  OHXX75RR2202e    OH  0.017  190.0  87.0  1101   OH7a 
 1.8587689  0.3352  1.000  1.989e-02  OHXX31OP1213f    OH  0.017  190.0  87.0  1111   OH6d 
 1.8598801  0.0000  0.000  4.486e-03  OHXX64QR1213e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8605452  0.0004  0.839  1.901e-02  OHXX53QP2121f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8605598  0.0003  0.813  2.183e-01  OHXX64QQ2214f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8607715  0.0000  0.000  9.405e-02  OHXX53QQ1121f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8610150  0.0064  1.000  4.346e-02  OHXX64QP2115e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8611140  0.1399  1.000  6.019e+00  OHXX64PQ1205f    OH  0.017  190.0  87.0  1101   OH7b 
 1.8613277  0.2214  1.000  5.271e+00  OHXX64PQ1205e    OH  0.017  190.0  87.0  1101   OH7b 
 1.8613648  0.1254  1.000  4.107e-03  OHXX31QQ2230f    OH  0.017  190.0  87.0  1111   OH6d 
 1.8615327  0.2293  1.000  8.360e-02  OHXX42PQ1216f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8615424  0.2121  1.000  3.857e-02  OHXX53QQ2221e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8618874  0.5377  1.000  1.108e+02  OHXX53PP2212f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8619855  0.4779  1.000  3.779e-02  OHXX42PQ1216e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8620017  0.4784  1.000  6.628e-03  OHXX42QP2126f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8620747  0.3082  1.000  2.860e-01  OHXX64QQ1114e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8622536  0.5588  1.000  8.150e+01  OHXX53PP2212e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8624168  0.5567  1.000  2.413e+00  OHXX75QP2105e    OH  0.017  190.0  87.0  1101   OH7b 
 1.8626947  0.0001  0.693  2.412e+00  OHXX75QP2105f    OH  0.017  190.0  87.0  1101   OH7b 
 1.8628977  0.2860  1.000  2.879e-02  OHXX31OP1213e    OH  0.017  190.0  87.0  1111   OH6d 
 1.8630651  0.1853  1.000  5.896e-02  OHXX42OP1210f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8632564  0.1054  1.000  1.214e+02  OHXX53PP1112e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8633810  0.4340  1.000  6.264e-04  OHXX20QP2134f    OH  0.017  190.0  87.0  1011   OH6d 
 1.8634167  0.4587  1.000  1.731e-03  OHXX31QQ1130e    OH  0.017  190.0  87.0  1111   OH6d 
 1.8637901  0.4233  1.000  8.787e+01  OHXX53PP1112f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8639973  0.1300  1.000  2.789e-02  OHXX31PQ1220f    OH  0.017  190.0  87.0  1111   OH6d 
 1.8645298  0.0000  0.492  1.004e-02  OHXX31PQ1220e    OH  0.017  190.0  87.0  1111   OH6d 
 1.8647639  0.1909  1.000  2.212e-04  OHXX42QR1226f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8650147  0.0000  0.548  6.631e-02  OHXX64QP2115f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8652483  0.0875  1.000  4.868e-03  OHXX20OP1216f    OH  0.017  190.0  87.0  1011   OH6d 
 1.8654233  0.1113  1.000  7.538e-02  OHXX42OP1210e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8665659  0.3798  1.000  3.190e+00  OHXX75RR2218f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8666905  0.1375  1.000  2.533e+00  OHXX75RR2218e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8667035  0.2214  1.000  3.412e+00  OHXX75RR1118e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8667939  0.3760  1.000  2.874e-03  OHXX86SR2107e    OH  0.017  190.0  87.0  1101   OH8c 
 1.8669800  0.2468  1.000  2.660e+00  OHXX75RR1118f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8671697  0.0805  1.000  2.880e-03  OHXX86SR2107f    OH  0.017  190.0  87.0  1101   OH8c 
 1.8672074  0.0624  1.000  5.593e-04  OHXX75RQ2119f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8680240  0.0000  0.014  4.118e-02  OHXX53QQ2221f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8681366  0.0000  0.094  1.216e-02  OHXX42QQ2226f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8681743  0.0000  0.000  9.139e-04  OHXX20QQ2234f    OH  0.017  190.0  87.0  1011   OH6d 
 1.8684035  0.0008  0.929  5.346e-04  OHXX75RQ2119e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8687803  0.1043  1.000  2.388e-04  OHXX31QR1230e    OH  0.017  190.0  87.0  1111   OH6d 
 1.8692243  0.1188  1.000  7.093e-04  OHXX31QP2131e    OH  0.017  190.0  87.0  1111   OH6d 
 1.8695276  0.0000  0.001  2.979e-03  OHXX64QR1214f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8695944  0.0000  0.000  4.942e-04  OHXX53QR1221f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8697356  0.0000  0.341  3.150e-02  OHXX53QQ1121e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8700298  0.0053  1.000  6.637e-03  OHXX42QQ1126e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8701824  0.0070  1.000  1.340e+02  OHXX64PP2207f    OH  0.017  190.0  87.0  1101   OH8c 
 1.8701895  0.0096  1.000  2.287e+01  OHXX64OP1202e    OH  0.017  190.0  87.0  1101   OH7a 
 1.8702121  0.0138  1.000  2.285e+01  OHXX64OP1202f    OH  0.017  190.0  87.0  1101   OH7a 
 1.8703366  0.0000  0.066  1.193e+02  OHXX64PP2207e    OH  0.017  190.0  87.0  1101   OH8c 
 1.8704022  0.0135  1.000  2.996e-04  OHXX20QQ1134e    OH  0.017  190.0  87.0  1011   OH6d 
 1.8709740  0.0000  0.000  9.724e-01  OHXX75QP2106e    OH  0.017  190.0  87.0  1101   OH7b 
 1.8714459  0.0000  0.000  1.054e+00  OHXX75QP2106f    OH  0.017  190.0  87.0  1101   OH7b 
 1.8716545  0.0002  0.776  8.013e-03  OHXX20OP1216e    OH  0.017  190.0  87.0  1011   OH6d 
 1.8719673  0.0263  1.000  4.379e-01  OHXX64QQ1115f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8722059  0.1454  1.000  1.673e-01  OHXX64QQ2215e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8729240  0.0000  0.239  3.276e-03  OHXX64QR1214e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8729473  0.0000  0.129  1.763e+02  OHXX64PP1107e    OH  0.017  190.0  87.0  1101   OH8c 
 1.8731577  0.0000  0.000  5.078e-08  OHXX41OP1234e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8732348  0.0000  0.000  1.555e+02  OHXX64PP1107f    OH  0.017  190.0  87.0  1101   OH8c 
 1.8732354  0.0000  0.000  2.823e+01  OHXX20PP2224f    OH  0.017  190.0  87.0  1011   OH6d 
 1.8735367  0.0000  0.282  7.801e-03  OHXX53QP2122e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8735900  0.0002  0.777  2.980e+01  OHXX20PP1124e    OH  0.017  190.0  87.0  1011   OH6d 
 1.8740742  0.0000  0.069  5.611e+02  OHXX75QQ2201f    OH  0.017  190.0  87.0  1101   OH7a 
 1.8741518  0.0003  0.821  5.615e+02  OHXX75QQ2201e    OH  0.017  190.0  87.0  1101   OH7a 
 1.8742053  0.0070  1.000  1.260e+01  OHXX20PP2224e    OH  0.017  190.0  87.0  1011   OH6d 
 1.8744422  0.1132  1.000  5.154e+03  OHXX75QQ1101f    OH  0.017  190.0  87.0  1101   OH7a 
 1.8744645  0.0995  1.000  5.155e+03  OHXX75QQ1101e    OH  0.017  190.0  87.0  1101   OH7a 
 1.8747996  0.1061  1.000  1.285e+01  OHXX20PP1124f    OH  0.017  190.0  87.0  1011   OH6d 
 1.8749111  0.1184  1.000  6.669e-03  OHXX31QQ1131f    OH  0.017  190.0  87.0  1111   OH6d 
 1.8750109  0.1256  1.000  1.973e-01  OHXX53PQ1212f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8751081  0.0104  1.000  1.965e+00  OHXX64PQ1206f    OH  0.017  190.0  87.0  1101   OH7b 
 1.8752317  0.0047  1.000  9.888e-05  OHXX20QR1234e    OH  0.017  190.0  87.0  1011   OH6d 
 1.8752820  0.0002  0.757  1.725e-01  OHXX64QQ2215f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8753489  0.0000  0.115  1.616e+00  OHXX64PQ1206e    OH  0.017  190.0  87.0  1101   OH7b 
 1.8753842  0.0000  0.000  1.126e-01  OHXX53PQ1212e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8754418  0.0000  0.000  2.214e-03  OHXX42QP2127e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8757539  0.0704  1.000  1.665e+02  OHXX75QQ2202f    OH  0.017  190.0  87.0  1101   OH7a 
 1.8758869  0.1622  1.000  1.667e+02  OHXX75QQ2202e    OH  0.017  190.0  87.0  1101   OH7a 
 1.8762177  0.0071  0.996  4.020e-04  OHXX42QR1226e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8763021  0.1531  1.000  1.450e-04  OHXX20QP2135e    OH  0.017  190.0  87.0  1011   OH6d 
 1.8764732  0.0967  1.000  2.779e-03  OHXX31QQ2231e    OH  0.017  190.0  87.0  1111   OH6d 
 1.8765461  0.0752  1.000  1.885e+03  OHXX75QQ1102f    OH  0.017  190.0  87.0  1101   OH7a 
 1.8765625  0.0612  1.000  2.986e-05  OHXX86SR2106e    OH  0.017  190.0  87.0  1101   OH9b 
 1.8766295  0.0003  0.784  1.887e+03  OHXX75QQ1102e    OH  0.017  190.0  87.0  1101   OH7a 
 1.8767493  0.0071  0.985  3.463e-02  OHXX64QP2116e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8767698  0.0052  1.000  2.988e-05  OHXX86SR2106f    OH  0.017  190.0  87.0  1101   OH9b 
 1.8768378  0.0001  0.623  2.082e-01  OHXX64QQ1115e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8771450  0.0000  0.000  9.209e+01  OHXX42PP2217f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8772886  0.0000  0.234  7.252e-04  OHXX53QR1221e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8774030  0.0000  0.289  1.900e+00  OHXX75RR2219f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8775587  0.0429  0.949  2.023e+00  OHXX75RR1119e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8775719  0.0545  0.981  1.451e+00  OHXX75RR2219e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8777584  0.2110  1.000  5.540e+01  OHXX42PP2217e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8778969  0.2650  1.000  1.516e+00  OHXX75RR1119f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8779308  0.3022  1.000  9.873e+01  OHXX42PP1117e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8785628  0.4140  1.000  6.648e+01  OHXX75QQ2203f    OH  0.017  190.0  87.0  1101   OH7a 
 1.8787129  0.3621  1.000  6.658e+01  OHXX75QQ2203e    OH  0.017  190.0  87.0  1101   OH7a 
 1.8787458  0.4032  1.000  5.804e+01  OHXX42PP1117f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8795452  0.0431  1.000  6.587e+02  OHXX75QQ1103f    OH  0.017  190.0  87.0  1101   OH7a 
 1.8797260  0.5314  1.000  1.598e-04  OHXX75RQ2120f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8797371  0.5395  1.000  6.547e+02  OHXX75QQ1103e    OH  0.017  190.0  87.0  1101   OH7a 
 1.8800632  0.6122  1.000  4.888e-01  OHXX75QP2107e    OH  0.017  190.0  87.0  1101   OH8c 
 1.8800792  0.6083  1.000  2.092e-01  OHXX53OP1207f    OH  0.017  190.0  87.0  1101   OH4c 
 1.8807756  0.1592  1.000  5.492e-01  OHXX75QP2107f    OH  0.017  190.0  87.0  1101   OH8c 
 1.8808088  0.0402  0.999  7.528e-03  OHXX20PQ1224f    OH  0.017  190.0  87.0  1011   OH6d 
 1.8810273  0.0000  0.000  1.521e-04  OHXX75RQ2120e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8811412  0.0074  1.000  2.374e-01  OHXX53OP1207e    OH  0.017  190.0  87.0  1101   OH4c 
 1.8813420  0.1712  0.855  5.496e-02  OHXX64QP2116f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8814083  0.0932  0.901  7.226e-02  OHXX53QQ1122f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8814266  0.2037  0.939  2.171e-03  OHXX20PQ1224e    OH  0.017  190.0  87.0  1011   OH6d 
 1.8814539  0.3102  0.982  1.393e-03  OHXX20QQ1135f    OH  0.017  190.0  87.0  1011   OH6d 
 1.8819585  0.4931  0.905  2.021e-02  OHXX42QQ1127f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8820796  0.5899  1.000  1.581e-02  OHXX53QP2122f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8822042  0.5718  1.000  1.029e-04  OHXX31QR1231f    OH  0.017  190.0  87.0  1111   OH6d 
 1.8822507  0.6235  1.000  2.969e-02  OHXX53QQ2222e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8824797  0.5694  0.668  2.571e+01  OHXX75QQ2204f    OH  0.017  190.0  87.0  1101   OH7b 
 1.8825999  0.5892  1.000  2.574e+01  OHXX75QQ2204e    OH  0.017  190.0  87.0  1101   OH7b 
 1.8832163  0.5128  1.000  8.412e-03  OHXX42QQ2227e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8832906  0.4468  1.000  2.151e-03  OHXX64QR1215f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8833012  0.4203  1.000  5.767e-04  OHXX20QQ2235e    OH  0.017  190.0  87.0  1011   OH6d 
 1.8834771  0.3572  1.000  2.137e+02  OHXX75QQ1104f    OH  0.017  190.0  87.0  1101   OH7b 
 1.8838277  0.0139  1.000  1.992e+02  OHXX75QQ1104e    OH  0.017  190.0  87.0  1101   OH7b 
 1.8844116  0.0000  0.418  5.604e+01  OHXX31PP2221f    OH  0.017  190.0  87.0  1111   OH6d 
 1.8846336  0.1817  1.000  1.115e+02  OHXX53PP2213f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8849209  0.3660  1.000  5.944e+01  OHXX31PP1121e    OH  0.017  190.0  87.0  1111   OH6d 
 1.8850211  0.4466  1.000  2.100e-03  OHXX31QP2131f    OH  0.017  190.0  87.0  1111   OH6d 
 1.8850531  0.4368  1.000  7.889e+01  OHXX53PP2213e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8852320  0.4551  1.000  2.850e+01  OHXX31PP2221e    OH  0.017  190.0  87.0  1111   OH6d 
 1.8858886  0.3787  1.000  1.215e+02  OHXX53PP1113e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8859732  0.4873  1.000  2.936e+01  OHXX31PP1121f    OH  0.017  190.0  87.0  1111   OH6d 
 1.8864874  0.4069  1.000  8.450e+01  OHXX53PP1113f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8869414  0.0000  0.294  1.001e-02  OHXX86SR2105e    OH  0.017  190.0  87.0  1101   OH9b 
 1.8870196  0.0111  1.000  1.000e-02  OHXX86SR2105f    OH  0.017  190.0  87.0  1101   OH9b 
 1.8871284  0.1727  1.000  6.856e-02  OHXX42PQ1217f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8872361  0.3817  1.000  2.462e-03  OHXX64QR1215e    OH  0.017  190.0  87.0  1101   OH6d 
 1.8873139  0.4654  1.000  3.370e-01  OHXX64QQ1116f    OH  0.017  190.0  87.0  1101   OH6d 
 1.8874895  0.1048  0.990  9.406e+00  OHXX75QQ2205f    OH  0.017  190.0  87.0  1101   OH7b 
