# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# PALACE reference spectra with atmospheric extinction for the total emission
# and for the chemical species OH, O2, HO2, FeO, Na, K, O, N, and H
# 
# Column names:
# lam: air wavelength in µm
# f{species}: flux in R/nm with atmospheric extinction for total emission
#             (all) or individual chemical species
# df{species}: standard deviation for f{species} in R/nm
# 
    lam     fall    dfall      fOH     dfOH      fO2     dfO2   fHO2  dfHO2  fFeO  dfFeO    fNa   dfNa    fK   dfK      fO     dfO    fN   dfN    fH   dfH 
 0.5189     3.16     1.23     0.84     0.25     0.78     0.31   0.21   0.10  1.34   0.57   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5190     3.05     1.20     0.73     0.21     0.77     0.31   0.21   0.10  1.34   0.57   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5191     2.91     1.17     0.58     0.17     0.76     0.31   0.21   0.10  1.34   0.57   0.00   0.00  0.00  0.00    0.00    0.00  0.02  0.02  0.00  0.00 
 0.5192     2.84     1.18     0.43     0.13     0.76     0.31   0.21   0.10  1.34   0.57   0.00   0.00  0.00  0.00    0.00    0.00  0.09  0.07  0.00  0.00 
 0.5193     2.93     1.30     0.32     0.10     0.76     0.31   0.21   0.10  1.34   0.57   0.00   0.00  0.00  0.00    0.00    0.00  0.29  0.22  0.00  0.00 
 0.5194     3.28     1.61     0.23     0.07     0.75     0.30   0.21   0.10  1.35   0.57   0.00   0.00  0.00  0.00    0.00    0.00  0.74  0.55  0.00  0.00 
 0.5195     4.01     2.19     0.16     0.05     0.74     0.30   0.21   0.10  1.35   0.57   0.00   0.00  0.00  0.00    0.00    0.00  1.55  1.16  0.00  0.00 
 0.5196     5.08     3.02     0.11     0.03     0.72     0.29   0.21   0.10  1.35   0.58   0.00   0.00  0.00  0.00    0.00    0.00  2.70  2.02  0.00  0.00 
 0.5197     6.25     3.91     0.10     0.03     0.69     0.28   0.21   0.10  1.35   0.58   0.00   0.00  0.00  0.00    0.00    0.00  3.91  2.93  0.00  0.00 
 0.5198     7.12     4.55     0.14     0.04     0.66     0.26   0.21   0.10  1.35   0.58   0.00   0.00  0.00  0.00    0.00    0.00  4.76  3.56  0.00  0.00 
 0.5199     7.35     4.68     0.27     0.08     0.63     0.25   0.21   0.10  1.36   0.58   0.00   0.00  0.00  0.00    0.00    0.00  4.89  3.66  0.00  0.00 
 0.5200     6.93     4.26     0.48     0.14     0.61     0.25   0.21   0.10  1.36   0.58   0.00   0.00  0.00  0.00    0.00    0.00  4.27  3.19  0.00  0.00 
 0.5201     6.09     3.51     0.75     0.21     0.60     0.24   0.21   0.10  1.36   0.58   0.00   0.00  0.00  0.00    0.00    0.00  3.17  2.37  0.00  0.00 
 0.5202     5.15     2.70     0.98     0.28     0.60     0.24   0.21   0.10  1.36   0.58   0.00   0.00  0.00  0.00    0.00    0.00  2.00  1.50  0.00  0.00 
 0.5203     4.31     2.03     1.06     0.30     0.61     0.25   0.21   0.10  1.36   0.58   0.00   0.00  0.00  0.00    0.00    0.00  1.07  0.80  0.00  0.00 
 0.5204     3.63     1.57     0.96     0.27     0.62     0.25   0.21   0.10  1.36   0.58   0.00   0.00  0.00  0.00    0.00    0.00  0.49  0.36  0.00  0.00 
 0.5205     3.13     1.29     0.75     0.21     0.62     0.25   0.21   0.10  1.37   0.58   0.00   0.00  0.00  0.00    0.00    0.00  0.18  0.14  0.00  0.00 
 0.5206     2.81     1.14     0.55     0.16     0.63     0.25   0.21   0.10  1.37   0.58   0.00   0.00  0.00  0.00    0.00    0.00  0.06  0.04  0.00  0.00 
 0.5207     2.65     1.07     0.43     0.12     0.63     0.25   0.21   0.10  1.37   0.58   0.00   0.00  0.00  0.00    0.00    0.00  0.01  0.01  0.00  0.00 
 0.5208     2.59     1.05     0.39     0.11     0.62     0.25   0.21   0.10  1.37   0.58   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5209     2.57     1.05     0.36     0.10     0.62     0.25   0.21   0.11  1.37   0.58   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5210     2.53     1.03     0.32     0.09     0.63     0.25   0.21   0.11  1.37   0.59   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5211     2.46     1.02     0.25     0.07     0.63     0.25   0.21   0.11  1.38   0.59   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5212     2.41     1.00     0.18     0.05     0.64     0.26   0.21   0.11  1.38   0.59   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5213     2.41     1.00     0.16     0.05     0.66     0.26   0.21   0.11  1.38   0.59   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5214     2.45     1.02     0.19     0.05     0.67     0.27   0.21   0.11  1.38   0.59   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5215     2.54     1.04     0.26     0.07     0.69     0.28   0.21   0.11  1.38   0.59   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5216     2.62     1.07     0.33     0.09     0.70     0.28   0.21   0.11  1.38   0.59   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5217     2.67     1.08     0.36     0.10     0.71     0.29   0.21   0.11  1.39   0.59   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5218     2.65     1.08     0.34     0.10     0.71     0.29   0.21   0.11  1.39   0.59   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5219     2.62     1.07     0.31     0.09     0.71     0.29   0.21   0.11  1.39   0.59   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5220     2.63     1.07     0.32     0.09     0.71     0.28   0.21   0.11  1.39   0.59   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5221     2.73     1.10     0.43     0.12     0.70     0.28   0.21   0.11  1.39   0.59   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5222     2.91     1.15     0.62     0.17     0.69     0.28   0.21   0.11  1.40   0.59   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5223     3.08     1.20     0.80     0.23     0.67     0.27   0.21   0.11  1.40   0.60   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5224     3.15     1.22     0.88     0.25     0.66     0.27   0.21   0.11  1.40   0.60   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5225     3.07     1.20     0.80     0.23     0.66     0.26   0.21   0.11  1.40   0.60   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5226     2.88     1.14     0.61     0.18     0.65     0.26   0.21   0.11  1.40   0.60   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5227     2.68     1.09     0.41     0.12     0.65     0.26   0.21   0.11  1.40   0.60   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5228     2.55     1.05     0.29     0.08     0.65     0.26   0.21   0.11  1.41   0.60   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5229     2.52     1.04     0.26     0.07     0.65     0.26   0.21   0.11  1.41   0.60   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5230     2.57     1.05     0.30     0.09     0.64     0.26   0.21   0.11  1.41   0.60   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5231     2.63     1.07     0.37     0.11     0.63     0.26   0.21   0.11  1.41   0.60   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5232     2.65     1.07     0.40     0.11     0.62     0.25   0.21   0.11  1.41   0.60   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5233     2.62     1.06     0.39     0.11     0.61     0.25   0.21   0.11  1.41   0.60   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5234     2.59     1.05     0.36     0.10     0.60     0.24   0.21   0.11  1.42   0.60   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5235     2.62     1.06     0.40     0.11     0.59     0.24   0.21   0.11  1.42   0.60   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5236     2.77     1.10     0.56     0.16     0.58     0.23   0.21   0.11  1.42   0.60   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5237     3.03     1.18     0.82     0.23     0.58     0.23   0.21   0.11  1.42   0.61   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5238     3.28     1.25     1.07     0.30     0.58     0.23   0.21   0.11  1.42   0.61   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5239     3.38     1.28     1.17     0.33     0.58     0.23   0.21   0.11  1.42   0.61   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5240     3.26     1.24     1.06     0.30     0.57     0.23   0.21   0.11  1.43   0.61   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5241     2.99     1.16     0.79     0.22     0.56     0.23   0.21   0.11  1.43   0.61   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5242     2.67     1.07     0.48     0.14     0.55     0.22   0.21   0.11  1.43   0.61   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5243     2.43     1.00     0.25     0.07     0.54     0.22   0.21   0.11  1.43   0.61   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5244     2.28     0.96     0.11     0.03     0.52     0.21   0.21   0.11  1.43   0.61   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5245     2.22     0.94     0.07     0.02     0.51     0.20   0.21   0.11  1.43   0.61   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5246     2.23     0.94     0.09     0.03     0.49     0.20   0.21   0.11  1.44   0.61   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5247     2.29     0.96     0.17     0.05     0.48     0.19   0.21   0.11  1.44   0.61   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5248     2.39     0.98     0.28     0.08     0.46     0.19   0.21   0.11  1.44   0.61   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5249     2.49     1.01     0.39     0.11     0.45     0.18   0.21   0.11  1.44   0.61   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5250     2.56     1.03     0.47     0.14     0.44     0.18   0.21   0.11  1.44   0.61   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5251     2.62     1.05     0.54     0.16     0.42     0.17   0.21   0.11  1.44   0.62   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5252     2.70     1.07     0.63     0.18     0.41     0.16   0.21   0.11  1.45   0.62   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5253     2.86     1.12     0.81     0.24     0.39     0.16   0.21   0.11  1.45   0.62   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5254     3.09     1.18     1.06     0.31     0.38     0.15   0.21   0.11  1.45   0.62   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5255     3.30     1.24     1.28     0.37     0.36     0.14   0.21   0.11  1.45   0.62   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5256     3.36     1.26     1.36     0.39     0.34     0.14   0.21   0.11  1.45   0.62   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5257     3.21     1.21     1.22     0.36     0.32     0.13   0.21   0.11  1.45   0.62   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5258     2.91     1.12     0.94     0.27     0.30     0.12   0.21   0.11  1.46   0.62   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5259     2.58     1.03     0.62     0.18     0.29     0.12   0.21   0.11  1.46   0.62   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5260     2.32     0.95     0.36     0.11     0.29     0.12   0.21   0.11  1.46   0.62   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5261     2.16     0.91     0.20     0.06     0.29     0.12   0.21   0.11  1.46   0.62   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5262     2.09     0.88     0.12     0.03     0.30     0.12   0.21   0.11  1.46   0.62   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5263     2.05     0.87     0.07     0.02     0.30     0.12   0.21   0.11  1.46   0.62   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5264     2.04     0.87     0.05     0.02     0.31     0.13   0.21   0.11  1.47   0.62   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5265     2.05     0.88     0.05     0.01     0.32     0.13   0.21   0.11  1.47   0.62   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5266     2.07     0.88     0.06     0.02     0.33     0.13   0.21   0.11  1.47   0.63   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5267     2.12     0.90     0.11     0.03     0.33     0.13   0.21   0.11  1.47   0.63   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5268     2.20     0.92     0.18     0.06     0.33     0.13   0.21   0.11  1.47   0.63   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5269     2.28     0.95     0.27     0.08     0.33     0.13   0.21   0.11  1.47   0.63   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5270     2.37     0.98     0.36     0.11     0.33     0.13   0.21   0.11  1.47   0.63   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5271     2.47     1.01     0.45     0.14     0.33     0.13   0.21   0.11  1.48   0.63   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5272     2.59     1.05     0.58     0.18     0.33     0.13   0.21   0.11  1.48   0.63   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5273     2.78     1.10     0.75     0.23     0.33     0.13   0.21   0.11  1.48   0.63   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5274     2.99     1.17     0.96     0.30     0.34     0.14   0.21   0.11  1.48   0.63   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5275     3.16     1.23     1.11     0.34     0.35     0.14   0.21   0.11  1.48   0.63   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5276     3.19     1.24     1.12     0.35     0.37     0.15   0.21   0.11  1.48   0.63   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5277     3.06     1.20     0.98     0.30     0.39     0.16   0.21   0.11  1.49   0.63   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5278     2.84     1.13     0.74     0.23     0.40     0.16   0.21   0.11  1.49   0.63   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5279     2.62     1.06     0.50     0.15     0.42     0.17   0.21   0.11  1.49   0.63   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5280     2.45     1.01     0.32     0.10     0.43     0.17   0.21   0.11  1.49   0.64   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5281     2.33     0.98     0.19     0.06     0.44     0.18   0.21   0.11  1.49   0.64   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5282     2.26     0.95     0.11     0.03     0.44     0.18   0.21   0.11  1.49   0.64   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5283     2.21     0.94     0.07     0.02     0.43     0.17   0.21   0.11  1.50   0.64   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5284     2.18     0.93     0.05     0.01     0.42     0.17   0.21   0.11  1.50   0.64   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5285     2.17     0.92     0.04     0.01     0.41     0.17   0.21   0.11  1.50   0.64   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5286     2.16     0.92     0.05     0.01     0.40     0.16   0.21   0.11  1.50   0.64   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5287     2.17     0.92     0.06     0.02     0.39     0.16   0.21   0.11  1.50   0.64   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5288     2.18     0.93     0.08     0.02     0.39     0.16   0.21   0.11  1.50   0.64   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5289     2.21     0.94     0.11     0.03     0.39     0.16   0.21   0.11  1.50   0.64   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5290     2.26     0.95     0.15     0.04     0.40     0.16   0.21   0.11  1.51   0.64   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5291     2.33     0.97     0.19     0.06     0.41     0.17   0.21   0.11  1.51   0.64   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5292     2.40     1.00     0.24     0.07     0.43     0.17   0.21   0.11  1.51   0.64   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5293     2.47     1.02     0.29     0.09     0.46     0.18   0.21   0.11  1.51   0.64   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5294     2.54     1.05     0.34     0.11     0.48     0.19   0.21   0.11  1.51   0.64   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5295     2.63     1.08     0.41     0.13     0.50     0.20   0.21   0.11  1.51   0.64   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5296     2.75     1.12     0.51     0.16     0.51     0.21   0.21   0.11  1.52   0.65   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5297     2.89     1.16     0.64     0.20     0.52     0.21   0.21   0.11  1.52   0.65   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5298     3.00     1.20     0.74     0.23     0.53     0.21   0.21   0.11  1.52   0.65   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5299     3.02     1.20     0.75     0.23     0.53     0.21   0.21   0.11  1.52   0.65   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5300     2.92     1.17     0.65     0.20     0.53     0.21   0.21   0.11  1.52   0.65   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5301     2.74     1.12     0.47     0.15     0.54     0.22   0.21   0.11  1.52   0.65   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5302     2.57     1.07     0.29     0.09     0.54     0.22   0.21   0.11  1.52   0.65   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5303     2.46     1.03     0.17     0.05     0.55     0.22   0.21   0.11  1.53   0.65   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5304     2.43     1.02     0.12     0.04     0.57     0.23   0.21   0.11  1.53   0.65   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5305     2.45     1.03     0.12     0.04     0.59     0.24   0.21   0.11  1.53   0.65   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5306     2.50     1.05     0.14     0.04     0.61     0.25   0.21   0.11  1.53   0.65   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5307     2.55     1.07     0.16     0.05     0.64     0.26   0.21   0.11  1.53   0.65   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5308     2.60     1.09     0.17     0.05     0.68     0.27   0.21   0.11  1.53   0.65   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5309     2.66     1.11     0.19     0.06     0.72     0.29   0.21   0.11  1.54   0.65   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5310     2.75     1.14     0.24     0.07     0.77     0.31   0.21   0.11  1.54   0.65   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5311     2.86     1.18     0.31     0.09     0.80     0.32   0.21   0.11  1.54   0.66   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5312     2.94     1.20     0.38     0.11     0.81     0.32   0.21   0.11  1.54   0.66   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5313     2.96     1.21     0.41     0.12     0.79     0.32   0.21   0.11  1.54   0.66   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5314     2.88     1.18     0.37     0.11     0.76     0.31   0.21   0.11  1.54   0.66   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5315     2.76     1.14     0.28     0.08     0.72     0.29   0.21   0.11  1.54   0.66   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5316     2.64     1.10     0.19     0.06     0.69     0.28   0.21   0.11  1.55   0.66   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5317     2.57     1.08     0.13     0.04     0.68     0.27   0.21   0.11  1.55   0.66   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5318     2.55     1.08     0.11     0.03     0.68     0.28   0.21   0.11  1.55   0.66   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5319     2.58     1.09     0.12     0.04     0.69     0.28   0.21   0.11  1.55   0.66   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5320     2.63     1.10     0.16     0.05     0.71     0.28   0.21   0.11  1.55   0.66   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
