# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# OH level populations from measured reference intensities of Lambda doublets
# (based on X-shooter/UVES data) that were used for the OH population model
# 
# Column names:
# lam: central vacuum wavelength in µm (HITRAN2020)
# dlam: distance of Lambda doublet components from lam in µm
# ID: 12 characters describing upper and lower states (HITRAN2020)
#     (see pmd_reflineint_mol.dat for details)
# vi: vibrational level of upper state
# Fi: electronic substate of upper state (1 or 2)
# Ni: rotational level of upper state
# Ei: energy of upper state in 1/cm (HITRAN2020)
# Aij: Einstein-A coefficient in 1/s (HITRAN2020)
# Aijc: corrected Einstein-A coefficient in 1/s (see pmd_corrA_Ohbands.dat
#       for branch and band corrections)
# gi: statistical weight (HITRAN2020)
# I: measured reference intensity in R
# src: source of I: x = X-shooter-based climatology (partly from noll+23),
#      u = UVES mean spectrum (noll+20), c = UVES mean spectrum (cosby+06)
# y: natural logarithm of population in Rs, i.e. ln(I/(Aijc*gi))
# 
# References:
# cosby+06: https://doi.org/10.1029/2006JA012023 (only vi = 10)
# HITRAN2020: https://doi.org/10.1016/j.jqsrt.2021.107949
# noll+20: https://doi.org/10.5194/acp-20-5269-2020 (< 1.05 µm)
# noll+23: https://doi.org/10.1029/2022JD038275 (> 1.005 µm)
# 
      lam      dlam            ID  vi  Fi  Ni         Ei        Aij       Aijc   gi          I  src       y 
 0.981018  0.000032  OHXX84PP2208   8   2   8  24933.622  2.984e+00  3.234e+00   64  1.543e+01    x  -2.596 
 0.981018  0.000032  OHXX84PP2208   8   2   8  24933.622  2.984e+00  3.162e+00   64  1.334e+01    u  -2.720 
 0.981090  0.000025  OHXX30QQ2203   3   2   3  10481.652  2.803e-02  6.775e-02   24  1.012e+01    u   1.828 
 0.981467  0.000039  OHXX30QQ1103   3   1   3  10390.981  9.435e-02  9.531e-02   32  4.320e+01    u   2.651 
 0.981467  0.000039  OHXX30QQ1103   3   1   3  10390.981  9.435e-02  9.531e-02   32  3.481e+01    x   2.435 
 0.981995  0.000065  OHXX84PP1108   8   1   8  24877.768  2.944e+00  3.130e+00   72  1.711e+01    u  -2.578 
 0.981995  0.000065  OHXX84PP1108   8   1   8  24877.768  2.944e+00  3.191e+00   72  2.081e+01    x  -2.402 
 0.982696  0.000018  OHXX30QQ2204   3   2   4  10605.458  1.789e-02  1.716e-02   32  1.309e+00    u   0.869 
 0.983092  0.000070  OHXX30QQ1104   3   1   4  10527.508  5.677e-02  5.445e-02   40  1.060e+01    u   1.582 
 0.983213  0.000103  OHXX73PP2215   7   2  15  24758.351  1.733e+00  1.864e+00  120  2.443e+00    u  -4.517 
 0.983713  0.000152  OHXX73PP1115   7   1  15  24724.697  1.727e+00  1.877e+00  128  3.561e+00    u  -4.212 
 0.985119  0.000006  OHXX30PP2201   3   2   1  10338.685  5.267e-01  5.832e-01    8  9.452e+01    u   3.009 
 0.985119  0.000006  OHXX30PP2201   3   2   1  10338.685  5.267e-01  5.832e-01    8  9.803e+01    x   3.045 
 0.985120  0.000109  OHXX30QQ1105   3   1   5  10695.260  3.733e-02  3.399e-02   48  2.437e+00    u   0.401 
 0.987484  0.000008  OHXX30PP1101   3   1   1  10210.567  3.354e-01  3.714e-01   16  3.246e+02    u   4.001 
 0.987484  0.000008  OHXX30PP1101   3   1   1  10210.567  3.354e-01  3.714e-01   16  3.236e+02    x   3.997 
 0.988886  0.000041  OHXX84PP2209   8   2   9  25158.257  3.020e+00  3.198e+00   72  9.500e+00    u  -3.188 
 0.988886  0.000041  OHXX84PP2209   8   2   9  25158.257  3.020e+00  3.270e+00   72  8.563e+00    x  -3.314 
 0.989746  0.000002  OHXX30PP2202   3   2   2  10392.511  4.932e-01  5.457e-01   16  1.178e+02    u   2.602 
 0.989746  0.000002  OHXX30PP2202   3   2   2  10392.511  4.932e-01  5.457e-01   16  1.319e+02    x   2.715 
 0.989780  0.000077  OHXX84PP1109   8   1   9  25106.980  2.989e+00  2.485e+00   80  1.066e+01    u  -2.926 
 0.991739  0.000014  OHXX30PP1102   3   1   2  10285.453  4.115e-01  4.552e-01   24  3.452e+02    x   3.453 
 0.991739  0.000014  OHXX30PP1102   3   1   2  10285.453  4.115e-01  4.552e-01   24  3.446e+02    u   3.451 
 0.994924  0.000002  OHXX95RR1103   9   1   3  26321.325  2.374e+00  2.368e+00   32  1.664e+02    u   0.786 
 0.995242  0.000007  OHXX95RR2206   9   2   6  26765.586  2.615e+00  2.613e+00   48  1.745e+01    u  -1.972 
 0.996466  0.000022  OHXX30PP1103   3   1   3  10390.981  4.444e-01  4.913e-01   32  2.221e+02    u   2.648 
 0.997397  0.000051  OHXX84PP2210   8   2  10  25407.157  3.052e+00  2.954e+00   80  6.579e+00    u  -3.581 
 0.997508  0.000000  OHXX95RR2202   9   2   2  26355.564  2.313e+00  2.307e+00   16  6.199e+01    u   0.519 
 0.997508  0.000000  OHXX95RR2202   9   2   2  26355.564  2.313e+00  2.472e+00   16  7.477e+01    x   0.637 
 0.998014  0.000005  OHXX95RR2208   9   2   8  27116.991  2.400e+00  2.400e+00   64  4.081e+00    u  -3.628 
 1.000274  0.000009  OHXX30PP2204   3   2   4  10605.458  4.904e-01  5.417e-01   32  5.457e+01    x   1.147 
 1.000274  0.000009  OHXX30PP2204   3   2   4  10605.458  4.904e-01  5.417e-01   32  4.706e+01    u   0.999 
 1.000366  0.000001  OHXX95RR2209   9   2   9  27327.671  2.278e+00  2.279e+00   72  4.148e+00    u  -3.678 
 1.000523  0.000021  OHXX95RR1109   9   1   9  27274.762  2.241e+00  2.242e+00   80  3.955e+00    u  -3.814 
 1.001408  0.000010  OHXX95QQ2201   9   2   1  26316.519  2.502e+00  2.529e+00    8  4.363e+01    u   0.769 
 1.001555  0.000003  OHXX95QQ1101   9   1   1  26185.799  4.386e+00  4.433e+00   16  4.119e+02    u   1.759 
 1.001673  0.000030  OHXX30PP1104   3   1   4  10527.508  4.646e-01  5.132e-01   40  9.732e+01    u   1.556 
 1.002408  0.000017  OHXX95QQ2202   9   2   2  26355.564  5.388e-01  5.551e-01   16  1.961e+01    x   0.792 
 1.002408  0.000017  OHXX95QQ2202   9   2   2  26355.564  5.388e-01  5.180e-01   16  1.487e+01    u   0.585 
 1.002820  0.000011  OHXX95QQ1102   9   1   2  26242.186  1.810e+00  1.740e+00   24  1.654e+02    u   1.376 
 1.002820  0.000011  OHXX95QQ1102   9   1   2  26242.186  1.810e+00  1.864e+00   24  1.724e+02    x   1.349 
 1.003376  0.000003  OHXX95RR2210   9   2  10  27561.011  2.150e+00  2.152e+00   80  9.907e-01    u  -5.158 
 1.004061  0.000019  OHXX95QQ2203   9   2   3  26420.370  2.559e-01  2.339e-01   24  6.055e+00    u   0.076 
 1.004627  0.000024  OHXX95QQ1103   9   1   3  26321.325  9.625e-01  9.428e-01   32  6.163e+01    x   0.714 
 1.004627  0.000024  OHXX95QQ1103   9   1   3  26321.325  9.625e-01  8.798e-01   32  6.392e+01    u   0.820 
 1.006178  0.000016  OHXX30PP2205   3   2   5  10763.270  4.964e-01  5.478e-01   40  2.132e+01    u  -0.027 
 1.006347  0.000007  OHXX95PP2201   9   2   1  26316.519  5.171e+00  5.125e+00    8  9.678e+01    u   0.859 
 1.006582  0.000062  OHXX84PP2211   8   2  11  25679.816  3.082e+00  3.731e+00   88  6.719e+00    u  -3.889 
 1.006754  0.000134  OHXX73PP2217   7   2  17  25593.938  1.748e+00  2.747e+00  136  5.202e+00    u  -4.274 
 1.006999  0.000045  OHXX95QQ1104   9   1   4  26423.317  5.854e-01  5.089e-01   40  2.144e+01    u   0.052 
 1.007350  0.000105  OHXX84PP1111   8   1  11  25635.708  3.061e+00  3.199e+00   96  8.522e+00    u  -3.584 
 1.007364  0.000038  OHXX30PP1105   3   1   5  10695.260  4.796e-01  5.293e-01   48  3.857e+01    u   0.418 
 1.008523  0.000006  OHXX95PP1101   9   1   1  26185.799  3.248e+00  3.450e+00   16  3.153e+02    x   1.743 
 1.008523  0.000006  OHXX95PP1101   9   1   1  26185.799  3.248e+00  3.450e+00   16  3.420e+02    x   1.824 
 1.010637  0.000005  OHXX95PP2202   9   2   2  26355.564  4.812e+00  5.109e+00   16  1.460e+02    x   0.580 
 1.010637  0.000005  OHXX95PP2202   9   2   2  26355.564  4.812e+00  5.109e+00   16  1.405e+02    x   0.542 
 1.012678  0.000011  OHXX95PP1102   9   1   2  26242.186  3.973e+00  3.936e+00   24  3.715e+02    u   1.369 
 1.012678  0.000011  OHXX95PP1102   9   1   2  26242.186  3.973e+00  4.218e+00   24  4.256e+02    x   1.436 
 1.012678  0.000011  OHXX95PP1102   9   1   2  26242.186  3.973e+00  4.218e+00   24  3.950e+02    x   1.361 
 1.013524  0.000104  OHXX95QQ1106   9   1   6  26695.938  2.732e-01  1.493e-01   56  2.146e+00    u  -1.360 
 1.013542  0.000047  OHXX30PP1106   3   1   6  10894.322  4.919e-01  5.423e-01   56  1.110e+01    u  -1.006 
 1.013542  0.000047  OHXX30PP1106   3   1   6  10894.322  4.919e-01  5.423e-01   56  1.590e+01    x  -0.647 
 1.015179  0.000010  OHXX41RR1106   4   1   6  13943.122  9.605e-01  9.362e-01   56  1.854e+01    u  -1.040 
 1.015179  0.000010  OHXX41RR1106   4   1   6  13943.122  9.605e-01  9.730e-01   56  2.406e+01    x  -0.817 
 1.016127  0.000010  OHXX41RR1105   4   1   5  13752.298  9.805e-01  9.562e-01   48  5.236e+01    u   0.132 
 1.016127  0.000010  OHXX41RR1105   4   1   5  13752.298  9.805e-01  9.937e-01   48  5.890e+01    x   0.211 
 1.016127  0.000010  OHXX41RR1105   4   1   5  13752.298  9.805e-01  9.937e-01   48  5.272e+01    x   0.100 
 1.016473  0.000074  OHXX84PP2212   8   2  12  25975.702  3.107e+00  3.284e+00   96  6.867e+00    u  -3.827 
 1.016716  0.000007  OHXX41RR2205   4   2   5  13821.765  1.020e+00  1.033e+00   40  2.975e+01    x  -0.329 
 1.016716  0.000007  OHXX41RR2205   4   2   5  13821.765  1.020e+00  9.944e-01   40  2.629e+01    u  -0.414 
 1.016716  0.000007  OHXX41RR2205   4   2   5  13821.765  1.020e+00  1.033e+00   40  3.657e+01    x  -0.122 
 1.018383  0.000004  OHXX41RR2204   4   2   4  13670.835  1.035e+00  1.049e+00   32  7.651e+01    x   0.824 
 1.018383  0.000004  OHXX41RR2204   4   2   4  13670.835  1.035e+00  1.049e+00   32  6.630e+01    x   0.680 
 1.018383  0.000004  OHXX41RR2204   4   2   4  13670.835  1.035e+00  1.010e+00   32  6.325e+01    u   0.672 
 1.019250  0.000007  OHXX41RR1103   4   1   3  13460.434  9.126e-01  8.908e-01   32  2.663e+02    u   2.234 
 1.019250  0.000007  OHXX41RR1103   4   1   3  13460.434  9.126e-01  9.257e-01   32  2.961e+02    x   2.302 
 1.019250  0.000007  OHXX41RR1103   4   1   3  13460.434  9.126e-01  9.257e-01   32  2.749e+02    x   2.228 
 1.020160  0.000212  OHXX73PP1118   7   1  18  26014.202  1.747e+00  3.390e+00  152  4.454e+00    u  -4.751 
 1.020214  0.000056  OHXX30PP1107   3   1   7  11124.658  5.024e-01  5.535e-01   64  6.300e+00    u  -1.727 
 1.020584  0.000001  OHXX41RR2203   4   2   3  13552.475  1.013e+00  9.885e-01   24  1.136e+02    u   1.566 
 1.020584  0.000001  OHXX41RR2203   4   2   3  13552.475  1.013e+00  1.027e+00   24  1.121e+02    x   1.515 
 1.021158  0.000003  OHXX95PP2204   9   2   4  26510.589  4.740e+00  4.691e+00   32  8.499e+01    u  -0.569 
 1.021385  0.000005  OHXX41RR1102   4   1   2  13359.125  7.119e-01  6.953e-01   24  3.388e+02    u   3.011 
 1.022859  0.000028  OHXX95PP1104   9   1   4  26423.317  4.469e+00  4.423e+00   40  1.978e+02    u   0.111 
 1.022859  0.000028  OHXX95PP1104   9   1   4  26423.317  4.469e+00  4.740e+00   40  1.962e+02    x   0.034 
 1.023346  0.000003  OHXX41RR2202   4   2   2  13467.295  8.819e-01  8.612e-01   16  1.143e+02    u   2.116 
 1.023346  0.000003  OHXX41RR2202   4   2   2  13467.295  8.819e-01  8.950e-01   16  1.255e+02    x   2.171 
 1.027390  0.000009  OHXX95PP2205   9   2   5  26625.808  4.784e+00  5.072e+00   40  5.722e+01    x  -1.266 
 1.028759  0.000015  OHXX41QQ2201   4   2   1  13415.884  9.656e-01  9.667e-01    8  6.805e+01    u   2.175 
 1.028946  0.000005  OHXX41QQ1101   4   1   1  13287.184  1.676e+00  1.744e+00   16  9.602e+02    x   3.539 
 1.029534  0.000025  OHXX41QQ2202   4   2   2  13467.295  2.139e-01  2.035e-01   16  1.793e+01    u   1.706 
 1.029884  0.000018  OHXX41QQ1102   4   1   2  13359.125  6.833e-01  6.501e-01   24  2.974e+02    u   2.948 
 1.030808  0.000027  OHXX41QQ2203   4   2   3  13552.475  1.046e-01  9.457e-02   24  7.969e+00    u   1.256 
 1.031234  0.000040  OHXX41QQ1103   4   1   3  13460.434  3.591e-01  3.247e-01   32  9.882e+01    u   2.252 
 1.031234  0.000040  OHXX41QQ1103   4   1   3  13460.434  3.591e-01  3.375e-01   32  9.329e+01    x   2.156 
 1.033013  0.000071  OHXX41QQ1104   4   1   4  13591.426  2.164e-01  1.859e-01   40  2.262e+01    u   1.112 
 1.033013  0.000071  OHXX41QQ1104   4   1   4  13591.426  2.164e-01  1.932e-01   40  2.044e+01    x   0.972 
 1.034287  0.000017  OHXX95PP2206   9   2   6  26765.586  4.844e+00  4.790e+00   48  3.147e+01    u  -1.989 
 1.034287  0.000017  OHXX95PP2206   9   2   6  26765.586  4.844e+00  5.133e+00   48  3.291e+01    x  -2.013 
 1.035013  0.000007  OHXX41PP2201   4   2   1  13415.884  1.989e+00  1.935e+00    8  2.103e+02    u   2.609 
 1.035013  0.000007  OHXX41PP2201   4   2   1  13415.884  1.989e+00  2.011e+00    8  2.185e+02    x   2.609 
 1.035684  0.000048  OHXX95PP1106   9   1   6  26695.938  4.722e+00  4.669e+00   56  4.158e+01    u  -1.839 
 1.035684  0.000048  OHXX95PP1106   9   1   6  26695.938  4.722e+00  5.004e+00   56  5.178e+01    x  -1.689 
 1.037572  0.000008  OHXX41PP1101   4   1   1  13287.184  1.263e+00  1.277e+00   16  6.999e+02    x   3.534 
 1.037572  0.000008  OHXX41PP1101   4   1   1  13287.184  1.263e+00  1.229e+00   16  6.383e+02    u   3.480 
 1.039939  0.000003  OHXX41PP2202   4   2   2  13467.295  1.859e+00  1.880e+00   16  2.671e+02    x   2.184 
 1.039939  0.000003  OHXX41PP2202   4   2   2  13467.295  1.859e+00  1.809e+00   16  2.467e+02    u   2.142 
 1.042122  0.000015  OHXX41PP1102   4   1   2  13359.125  1.547e+00  1.565e+00   24  7.515e+02    x   2.996 
 1.042122  0.000015  OHXX41PP1102   4   1   2  13359.125  1.547e+00  1.506e+00   24  5.932e+02    u   2.798 
 1.043142  0.000061  OHXX95PP1107   9   1   7  26866.418  4.823e+00  5.108e+00   64  2.704e+01    x  -2.492 
 1.045337  0.000003  OHXX41PP2203   4   2   3  13552.475  1.834e+00  1.856e+00   24  2.123e+02    x   1.562 
 1.045337  0.000003  OHXX41PP2203   4   2   3  13552.475  1.834e+00  1.786e+00   24  2.185e+02    u   1.629 
 1.047183  0.000023  OHXX41PP1103   4   1   3  13460.434  1.669e+00  1.625e+00   32  6.211e+02    u   2.480 
 1.047183  0.000023  OHXX41PP1103   4   1   3  13460.434  1.669e+00  1.689e+00   32  5.061e+02    x   2.237 
 1.050163  0.000034  OHXX95PP2208   9   2   8  27116.991  4.979e+00  5.271e+00   64  8.458e+00    x  -3.686 
 1.051201  0.000010  OHXX41PP2204   4   2   4  13670.835  1.842e+00  1.864e+00   32  1.307e+02    x   0.785 
 1.052766  0.000031  OHXX41PP1104   4   1   4  13591.426  1.743e+00  1.764e+00   40  2.531e+02    x   1.277 
 1.057540  0.000017  OHXX41PP2205   4   2   5  13821.765  1.861e+00  1.885e+00   40  5.417e+01    x  -0.331 
 1.058876  0.000040  OHXX41PP1105   4   1   5  13752.298  1.797e+00  1.820e+00   48  1.010e+02    x   0.146 
 1.060276  0.000089  OHXX95PP1109   9   1   9  27274.762  4.995e+00  5.285e+00   80  1.107e+01    x  -3.643 
 1.065521  0.000050  OHXX41PP1106   4   1   6  13943.122  1.840e+00  1.865e+00   56  3.580e+01    x  -1.070 
 1.070004  0.000010  OHXX52RR1105   5   1   5  16646.801  2.273e+00  2.354e+00   48  9.882e+01    x  -0.134 
 1.070641  0.000007  OHXX52RR2205   5   2   5  16717.783  2.367e+00  2.452e+00   40  5.481e+01    x  -0.582 
 1.071368  0.000009  OHXX52RR1104   5   1   4  16492.823  2.255e+00  2.339e+00   40  2.318e+02    x   0.907 
 1.072335  0.000004  OHXX52RR2204   5   2   4  16573.738  2.400e+00  2.489e+00   32  1.073e+02    x   0.298 
 1.073171  0.000007  OHXX52RR1103   5   1   3  16367.380  2.111e+00  2.193e+00   32  4.311e+02    x   1.815 
 1.074615  0.000001  OHXX52RR2203   5   2   3  16460.818  2.347e+00  2.438e+00   24  1.804e+02    x   1.126 
 1.075392  0.000005  OHXX52RR1102   5   1   2  16270.304  1.645e+00  1.712e+00   24  5.300e+02    x   2.557 
 1.077506  0.000004  OHXX52RR2202   5   2   2  16379.589  2.042e+00  2.125e+00   16  1.917e+02    x   1.730 
 1.080443  0.000071  OHXX41PP1108   4   1   8  14414.359  1.910e+00  1.937e+00   72  1.157e+01    x  -2.489 
 1.083429  0.000005  OHXX52QQ1101   5   1   1  16201.324  3.878e+00  4.174e+00   16  1.453e+03    x   3.080 
 1.084078  0.000026  OHXX52QQ2202   5   2   2  16379.589  4.905e-01  5.007e-01   16  5.671e+01    x   1.957 
 1.084469  0.000018  OHXX52QQ1102   5   1   2  16270.304  1.585e+00  1.617e+00   24  4.877e+02    x   2.531 
 1.085479  0.000029  OHXX52QQ2203   5   2   3  16460.818  2.383e-01  2.306e-01   24  1.556e+01    x   1.034 
 1.085963  0.000041  OHXX52QQ1103   5   1   3  16367.380  8.347e-01  8.078e-01   32  1.524e+02    x   1.774 
 1.088743  0.000083  OHXX41PP1109   4   1   9  14694.412  1.938e+00  1.966e+00   80  1.239e+01    x  -2.541 
 1.089868  0.000007  OHXX52PP2201   5   2   1  16330.583  4.593e+00  4.774e+00    8  3.218e+02    x   2.131 
 1.092643  0.000008  OHXX52PP1101   5   1   1  16201.324  2.909e+00  3.023e+00   16  1.061e+03    x   3.088 
 1.095135  0.000003  OHXX52PP2202   5   2   2  16379.589  4.287e+00  4.462e+00   16  4.133e+02    x   1.756 
 1.097533  0.000015  OHXX52PP1102   5   1   2  16270.304  3.561e+00  3.706e+00   24  1.168e+03    x   2.575 
 1.100929  0.000003  OHXX52PP2203   5   2   3  16460.818  4.224e+00  4.403e+00   24  3.332e+02    x   1.149 
 1.102982  0.000024  OHXX52PP1103   5   1   3  16367.380  3.839e+00  4.001e+00   32  8.076e+02    x   1.842 
 1.107246  0.000010  OHXX52PP2204   5   2   4  16573.738  4.236e+00  4.423e+00   32  2.042e+02    x   0.367 
 1.109002  0.000033  OHXX52PP1104   5   1   4  16492.823  4.005e+00  4.181e+00   40  4.243e+02    x   0.931 
 1.114091  0.000017  OHXX52PP2205   5   2   5  16717.783  4.277e+00  4.472e+00   40  9.580e+01    x  -0.624 
 1.115604  0.000043  OHXX52PP1105   5   1   5  16646.801  4.127e+00  4.315e+00   48  1.804e+02    x  -0.138 
 1.121480  0.000026  OHXX52PP2206   5   2   6  16892.406  4.329e+00  4.534e+00   48  4.085e+01    x  -1.673 
 1.122795  0.000054  OHXX52PP1106   5   1   6  16829.371  4.224e+00  4.424e+00   56  6.145e+01    x  -1.394 
 1.131285  0.000009  OHXX63RR1104   6   1   4  19230.483  4.257e+00  4.288e+00   40  3.685e+02    x   0.765 
 1.132337  0.000005  OHXX63RR2204   6   2   4  19312.948  4.537e+00  4.571e+00   32  1.566e+02    x   0.069 
 1.133119  0.000007  OHXX63RR1103   6   1   3  19110.648  3.976e+00  4.012e+00   32  6.246e+02    x   1.582 
 1.135423  0.000005  OHXX63RR1102   6   1   2  19017.854  3.094e+00  3.127e+00   24  6.901e+02    x   2.219 
 1.143994  0.000005  OHXX63QQ1101   6   1   1  18951.873  7.295e+00  7.628e+00   16  1.722e+03    x   2.647 
 1.144724  0.000027  OHXX63QQ2202   6   2   2  19128.243  9.152e-01  9.073e-01   16  6.265e+01    x   1.462 
 1.145160  0.000018  OHXX63QQ1102   6   1   2  19017.854  2.990e+00  2.965e+00   24  6.160e+02    x   2.158 
 1.146283  0.000030  OHXX63QQ2203   6   2   3  19205.502  4.418e-01  4.153e-01   24  2.105e+01    x   0.748 
 1.146833  0.000041  OHXX63QQ1103   6   1   3  19110.648  1.579e+00  1.485e+00   32  2.007e+02    x   1.441 
 1.148020  0.000090  OHXX52PP1109   5   1   9  17547.680  4.444e+00  4.675e+00   80  2.776e+01    x  -2.601 
 1.149032  0.000075  OHXX63QQ1104   6   1   4  19230.483  9.549e-01  8.511e-01   40  5.220e+01    x   0.427 
 1.153879  0.000008  OHXX63PP1101   6   1   1  18951.873  5.446e+00  5.498e+00   16  1.290e+03    x   2.685 
 1.156525  0.000004  OHXX63PP2202   6   2   2  19128.243  8.037e+00  8.126e+00   16  4.952e+02    x   1.337 
 1.157694  0.000104  OHXX52PP1110   5   1  10  17843.256  4.499e+00  4.741e+00   88  3.729e+01    x  -2.415 
 1.159169  0.000016  OHXX63PP1102   6   1   2  19017.854  6.663e+00  6.737e+00   24  1.459e+03    x   2.200 
 1.162785  0.000002  OHXX63PP2203   6   2   3  19205.502  7.912e+00  8.011e+00   24  4.392e+02    x   0.826 
 1.165075  0.000025  OHXX63PP1103   6   1   3  19110.648  7.180e+00  7.270e+00   32  1.055e+03    x   1.511 
 1.167272  0.000077  OHXX52PP2211   5   2  11  18206.603  4.578e+00  4.831e+00   88  1.468e+01    x  -3.366 
 1.169635  0.000009  OHXX63PP2204   6   2   4  19312.948  7.929e+00  8.041e+00   32  2.731e+02    x   0.059 
 1.171616  0.000035  OHXX63PP1104   6   1   4  19230.483  7.490e+00  7.596e+00   40  6.085e+02    x   0.695 
 1.177082  0.000018  OHXX63PP2205   6   2   5  19450.059  8.003e+00  8.129e+00   40  1.453e+02    x  -0.805 
 1.178804  0.000046  OHXX63PP1105   6   1   5  19377.499  7.717e+00  7.838e+00   48  2.807e+02    x  -0.293 
 1.185144  0.000027  OHXX63PP2206   6   2   6  19616.315  8.099e+00  8.239e+00   48  6.476e+01    x  -1.809 
 1.186651  0.000058  OHXX63PP1106   6   1   6  19551.734  7.900e+00  8.036e+00   56  1.151e+02    x  -1.364 
 1.193839  0.000036  OHXX63PP2207   6   2   7  19811.218  8.203e+00  8.357e+00   56  3.598e+01    x  -2.565 
 1.195172  0.000071  OHXX63PP1107   6   1   7  19753.127  8.057e+00  8.209e+00   64  5.187e+01    x  -2.315 
 1.198865  0.000008  OHXX74RR1104   7   1   4  21801.658  7.033e+00  7.013e+00   40  4.384e+02    x   0.447 
 1.200708  0.000007  OHXX74RR1103   7   1   3  21687.545  6.562e+00  6.553e+00   32  7.521e+02    x   1.277 
 1.203088  0.000005  OHXX74RR1102   7   1   2  21599.126  5.101e+00  5.101e+00   24  8.866e+02    x   1.980 
 1.204382  0.000084  OHXX63PP1108   6   1   8  19981.530  8.195e+00  8.362e+00   72  3.990e+01    x  -2.714 
 1.212264  0.000005  OHXX74QQ1101   7   1   1  21536.214  1.204e+01  1.246e+01   16  2.189e+03    x   2.396 
 1.213592  0.000018  OHXX74QQ1102   7   1   2  21599.126  4.947e+00  4.854e+00   24  7.897e+02    x   1.914 
 1.214868  0.000032  OHXX74QQ2203   7   2   3  21783.824  7.180e-01  6.680e-01   24  3.154e+01    x   0.677 
 1.215494  0.000042  OHXX74QQ1103   7   1   3  21687.545  2.619e+00  2.437e+00   32  2.700e+02    x   1.242 
 1.217992  0.000077  OHXX74QQ1104   7   1   4  21801.658  1.587e+00  1.400e+00   40  7.198e+01    x   0.251 
 1.219639  0.000009  OHXX74PP2201   7   2   1  21666.442  1.420e+01  1.419e+01    8  4.875e+02    x   1.458 
 1.222929  0.000009  OHXX74PP1101   7   1   1  21536.214  8.947e+00  8.939e+00   16  1.608e+03    x   2.420 
 1.223973  0.000071  OHXX63PP2210   6   2  10  20562.991  8.495e+00  8.695e+00   80  2.746e+01    x  -3.232 
 1.224949  0.000114  OHXX63PP1110   6   1  10  20518.401  8.426e+00  8.624e+00   88  4.433e+01    x  -2.840 
 1.225773  0.000005  OHXX74PP2202   7   2   2  21710.590  1.322e+01  1.323e+01   16  6.573e+02    x   1.133 
 1.228699  0.000017  OHXX74PP1102   7   1   2  21599.126  1.094e+01  1.095e+01   24  1.820e+03    x   1.935 
 1.232591  0.000001  OHXX74PP2203   7   2   3  21783.824  1.300e+01  1.303e+01   24  5.679e+02    x   0.597 
 1.235160  0.000027  OHXX74PP1103   7   1   3  21687.545  1.178e+01  1.181e+01   32  1.377e+03    x   1.293 
 1.236353  0.000131  OHXX63PP1111   6   1  11  20826.226  8.521e+00  8.734e+00   96  4.145e+01    x  -3.007 
 1.240088  0.000009  OHXX74PP2204   7   2   4  21885.710  1.302e+01  1.306e+01   32  3.720e+02    x  -0.117 
 1.242335  0.000038  OHXX74PP1104   7   1   4  21801.658  1.228e+01  1.233e+01   40  7.945e+02    x   0.477 
 1.248270  0.000018  OHXX74PP2205   7   2   5  22015.768  1.313e+01  1.320e+01   40  2.308e+02    x  -0.827 
 1.250242  0.000050  OHXX74PP1105   7   1   5  21941.572  1.265e+01  1.272e+01   48  3.739e+02    x  -0.490 
 1.283457  0.000003  OHXX85RR2202   8   2   2  24122.042  9.681e+00  9.834e+00   16  4.663e+02    x   1.086 
 1.290571  0.000005  OHXX85QQ1101   8   1   1  23949.831  1.831e+01  1.925e+01   16  2.930e+03    x   2.253 
 1.291580  0.000030  OHXX85QQ2202   8   2   2  24122.042  2.259e+00  2.251e+00   16  1.025e+02    x   1.046 
 1.292113  0.000019  OHXX85QQ1102   8   1   2  24009.563  7.547e+00  7.522e+00   24  1.109e+03    x   1.815 
 1.293606  0.000034  OHXX85QQ2203   8   2   3  24191.146  1.076e+00  1.017e+00   24  3.981e+01    x   0.490 
 1.294318  0.000043  OHXX85QQ1103   8   1   3  24093.457  4.007e+00  3.786e+00   32  3.960e+02    x   1.184 
 1.297213  0.000079  OHXX85QQ1104   8   1   4  24201.656  2.433e+00  2.180e+00   40  1.126e+02    x   0.255 
 1.298565  0.000010  OHXX85PP2201   8   2   1  24080.396  2.156e+01  2.188e+01    8  6.421e+02    x   1.300 
 1.301438  0.000127  OHXX74PP1110   7   1  10  23025.754  1.381e+01  1.399e+01   88  7.100e+01    x  -2.853 
 1.302164  0.000009  OHXX85PP1101   8   1   1  23949.831  1.356e+01  1.376e+01   16  2.086e+03    x   2.249 
 1.305274  0.000006  OHXX85PP2202   8   2   2  24122.042  2.006e+01  2.038e+01   16  9.156e+02    x   1.032 
 1.308527  0.000018  OHXX85PP1102   8   1   2  24009.563  1.657e+01  1.684e+01   24  2.462e+03    x   1.807 
 1.312782  0.000000  OHXX85PP2203   8   2   3  24191.146  1.971e+01  2.006e+01   24  8.189e+02    x   0.531 
 1.314187  0.000147  OHXX74PP1111   7   1  11  23317.935  1.398e+01  1.418e+01   96  7.598e+01    x  -2.886 
 1.315680  0.000029  OHXX85PP1103   8   1   3  24093.457  1.784e+01  1.816e+01   32  1.945e+03    x   1.208 
 1.321085  0.000008  OHXX85PP2204   8   2   4  24287.321  1.973e+01  2.011e+01   32  5.912e+02    x  -0.085 
