# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Results of the evaluation of PALACE and the airglow component of the ESO Sky
# Model (noll+12) in comparison to X-shooter UVB-arm spectra
# 
# Column names:
# lam: central air wavelength of bin in µm
# lpix: lower pixel of bin in X-shooter UVB-arm spectra
# upix: upper pixel of bin in X-shooter UVB-arm spectra
# Nsel: number of selected X-shooter spectra
# mfx: mean flux of X-shooter data in R/nm
# mfp: mean flux of PALACE in R/nm
# mdfp: mean scatter of PALACE in R/nm
# mfo: mean flux of other sky radiation components from ESO Sky Model in R/nm
# fng: fraction of nightglow from ratio of mfp and mfp + mfo
# rdelp: relative deviation for PALACE (mfp / mfx - 1)
# rdp: relative scatter for PALACE (mdfp divided by standard deviation of
#      fp - fx from individual spectra)
# mfs: mean flux of airglow component of ESO Sky Model in R/nm
# mdfs: mean scatter of airglow component of ESO Sky Model in R/nm
# rdels: relative deviation for ESO Sky Model (mfs / mfx - 1)
# rds: relative scatter for ESO Sky Model (mdfs divided by standard deviation
#      of fs - fx from individual spectra)
# 
# References:
# noll+12: https://doi.org/10.1051/0004-6361/201219040
# 
     lam   lpix   upix  Nsel         mfx        mfp       mdfp        mfo        fng    rdelp    rdp        mfs       mdfs    rdels    rds 
 0.47221   8653   8676  6846   2.441e+00  2.468e+00  8.557e-01  6.243e+00  2.834e-01    0.011  0.558  3.347e+00  1.167e+00    0.370  0.739 
 0.47268   8677   8699  6847   2.260e+00  2.378e+00  8.252e-01  6.208e+00  2.770e-01    0.052  0.542  3.318e+00  1.164e+00    0.467  0.741 
 0.47315   8700   8723  6851   2.251e+00  2.338e+00  8.107e-01  6.023e+00  2.797e-01    0.039  0.541  3.323e+00  1.166e+00    0.475  0.755 
 0.47362   8724   8747  6852   2.278e+00  2.310e+00  8.004e-01  6.124e+00  2.739e-01    0.014  0.526  3.328e+00  1.167e+00    0.460  0.750 
 0.47410   8748   8770  6850   2.237e+00  2.334e+00  8.072e-01  6.197e+00  2.736e-01    0.043  0.537  3.333e+00  1.168e+00    0.489  0.756 
 0.47457   8771   8794  6851   2.291e+00  2.229e+00  7.711e-01  6.262e+00  2.626e-01   -0.027  0.504  3.337e+00  1.169e+00    0.456  0.743 
 0.47505   8795   8818  6852   2.052e+00  2.179e+00  7.529e-01  6.320e+00  2.564e-01    0.062  0.500  3.341e+00  1.170e+00    0.627  0.753 
 0.47552   8819   8841  6854   1.953e+00  2.136e+00  7.375e-01  6.229e+00  2.554e-01    0.094  0.490  3.345e+00  1.171e+00    0.712  0.752 
 0.47600   8842   8865  6848   2.150e+00  2.121e+00  7.317e-01  6.214e+00  2.545e-01   -0.014  0.491  3.348e+00  1.172e+00    0.556  0.764 
 0.47647   8866   8889  6850   1.934e+00  2.164e+00  7.462e-01  6.020e+00  2.645e-01    0.119  0.516  3.352e+00  1.173e+00    0.732  0.786 
 0.47695   8890   8913  6852   2.225e+00  2.176e+00  7.545e-01  6.076e+00  2.637e-01   -0.022  0.503  3.356e+00  1.174e+00    0.507  0.758 
 0.47743   8914   8937  6853   2.344e+00  2.446e+00  9.768e-01  6.339e+00  2.784e-01    0.044  0.649  3.362e+00  1.176e+00    0.434  0.742 
 0.47790   8938   8961  6849   2.128e+00  2.139e+00  7.378e-01  6.472e+00  2.484e-01    0.005  0.488  3.369e+00  1.178e+00    0.582  0.753 
 0.47838   8962   8985  6853   1.963e+00  2.198e+00  7.593e-01  6.432e+00  2.547e-01    0.120  0.509  3.376e+00  1.180e+00    0.719  0.762 
 0.47886   8986   9008  6855   2.085e+00  2.222e+00  7.674e-01  6.203e+00  2.638e-01    0.066  0.511  3.383e+00  1.182e+00    0.622  0.762 
 0.47934   9009   9032  6855   2.463e+00  2.297e+00  7.941e-01  6.318e+00  2.666e-01   -0.067  0.510  3.390e+00  1.184e+00    0.376  0.742 
 0.47982   9033   9056  6852   2.133e+00  2.363e+00  8.185e-01  6.502e+00  2.666e-01    0.108  0.536  3.398e+00  1.186e+00    0.592  0.754 
 0.48030   9057   9080  6858   2.493e+00  2.470e+00  9.081e-01  6.378e+00  2.792e-01   -0.009  0.579  3.401e+00  1.187e+00    0.364  0.737 
 0.48078   9081   9104  6857   2.238e+00  2.496e+00  8.664e-01  6.409e+00  2.803e-01    0.115  0.558  3.403e+00  1.187e+00    0.519  0.739 
 0.48126   9105   9128  6857   2.551e+00  2.793e+00  9.732e-01  6.348e+00  3.055e-01    0.095  0.611  3.589e+00  1.209e+00    0.407  0.735 
 0.48174   9129   9153  6856   3.301e+00  2.920e+00  1.018e+00  6.471e+00  3.110e-01   -0.115  0.601  3.549e+00  1.208e+00    0.075  0.701 
 0.48222   9154   9177  6860   3.362e+00  3.635e+00  1.276e+00  6.416e+00  3.616e-01    0.081  0.751  4.012e+00  1.290e+00    0.193  0.733 
 0.48270   9178   9201  6860   3.331e+00  3.696e+00  1.299e+00  6.395e+00  3.663e-01    0.110  0.774  3.879e+00  1.266e+00    0.164  0.729 
 0.48319   9202   9225  6862   3.483e+00  3.262e+00  1.142e+00  6.312e+00  3.407e-01   -0.064  0.667  3.432e+00  1.190e+00   -0.015  0.682 
 0.48367   9226   9249  6859   3.466e+00  3.260e+00  1.141e+00  6.345e+00  3.394e-01   -0.060  0.669  3.408e+00  1.186e+00   -0.017  0.682 
 0.48415   9250   9273  6861   3.382e+00  3.478e+00  1.220e+00  6.116e+00  3.625e-01    0.028  0.726  3.678e+00  1.237e+00    0.087  0.719 
 0.48464   9274   9297  6859   3.116e+00  3.236e+00  1.132e+00  6.335e+00  3.381e-01    0.039  0.687  3.655e+00  1.214e+00    0.173  0.722 
 0.48512   9298   9322  6857   2.722e+00  2.805e+00  9.760e-01  6.236e+00  3.103e-01    0.031  0.625  3.411e+00  1.185e+00    0.253  0.738 
 0.48561   9323   9346  6842   2.301e+00  2.949e+00  1.029e+00  5.868e+00  3.345e-01    0.282  0.690  3.411e+00  1.184e+00    0.482  0.769 
 0.48609   9347   9370  6798   3.866e+00  4.000e+00  1.382e+00  4.858e+00  4.516e-01    0.035  0.591  3.687e+00  1.348e+00   -0.046  0.553 
 0.48658   9371   9395  6794   2.915e+00  2.949e+00  1.029e+00  5.156e+00  3.639e-01    0.012  0.692  3.412e+00  1.184e+00    0.169  0.775 
 0.48707   9396   9419  6858   2.525e+00  3.004e+00  1.048e+00  5.674e+00  3.462e-01    0.190  0.708  3.412e+00  1.183e+00    0.351  0.779 
 0.48755   9420   9443  6852   2.731e+00  2.844e+00  9.902e-01  5.734e+00  3.315e-01    0.041  0.664  3.412e+00  1.183e+00    0.249  0.772 
 0.48804   9444   9468  6855   2.975e+00  2.898e+00  1.009e+00  6.139e+00  3.207e-01   -0.026  0.639  3.544e+00  1.199e+00    0.191  0.743 
 0.48853   9469   9492  6858   2.723e+00  2.907e+00  1.012e+00  6.177e+00  3.200e-01    0.068  0.636  3.509e+00  1.193e+00    0.289  0.735 
 0.48902   9493   9517  6856   2.966e+00  3.139e+00  1.057e+00  5.783e+00  3.518e-01    0.058  0.676  3.411e+00  1.181e+00    0.150  0.741 
 0.48951   9518   9541  6850   3.141e+00  2.721e+00  9.361e-01  6.041e+00  3.105e-01   -0.134  0.580  3.411e+00  1.180e+00    0.085  0.719 
 0.49000   9542   9566  6858   2.399e+00  2.537e+00  8.783e-01  6.528e+00  2.799e-01    0.058  0.558  3.410e+00  1.179e+00    0.421  0.738 
 0.49049   9567   9590  6856   2.681e+00  2.947e+00  9.731e-01  6.406e+00  3.151e-01    0.099  0.626  3.795e+00  1.238e+00    0.415  0.781 
 0.49098   9591   9615  6854   2.268e+00  2.454e+00  8.332e-01  6.220e+00  2.829e-01    0.082  0.545  3.515e+00  1.186e+00    0.549  0.760 
 0.49147   9616   9639  6853   2.641e+00  2.332e+00  8.039e-01  6.231e+00  2.724e-01   -0.117  0.505  3.410e+00  1.177e+00    0.290  0.730 
 0.49196   9640   9664  6850   1.982e+00  2.543e+00  8.631e-01  5.829e+00  3.037e-01    0.283  0.583  3.594e+00  1.198e+00    0.813  0.789 
 0.49245   9665   9688  6857   2.880e+00  2.739e+00  9.066e-01  5.875e+00  3.180e-01   -0.049  0.584  3.409e+00  1.176e+00    0.183  0.744 
 0.49294   9689   9713  6848   2.620e+00  2.428e+00  8.276e-01  6.287e+00  2.786e-01   -0.073  0.528  3.581e+00  1.196e+00    0.366  0.751 
 0.49344   9714   9738  6856   2.299e+00  2.449e+00  8.372e-01  6.260e+00  2.812e-01    0.065  0.542  3.578e+00  1.196e+00    0.556  0.759 
 0.49393   9739   9762  6853   2.580e+00  2.803e+00  9.192e-01  6.132e+00  3.137e-01    0.087  0.599  4.032e+00  1.292e+00    0.562  0.826 
 0.49442   9763   9787  6858   2.248e+00  2.332e+00  8.043e-01  6.495e+00  2.642e-01    0.037  0.513  3.409e+00  1.174e+00    0.515  0.737 
 0.49492   9788   9812  6856   2.568e+00  2.576e+00  8.732e-01  6.478e+00  2.845e-01    0.003  0.545  3.540e+00  1.184e+00    0.378  0.730 
 0.49541   9813   9836  6848   2.717e+00  2.857e+00  9.475e-01  6.431e+00  3.076e-01    0.052  0.601  3.916e+00  1.263e+00    0.440  0.789 
 0.49591   9837   9861  6817   2.199e+00  2.529e+00  8.730e-01  6.093e+00  2.933e-01    0.150  0.556  3.407e+00  1.172e+00    0.550  0.732 
 0.49640   9862   9886  6831   2.405e+00  2.745e+00  9.483e-01  6.580e+00  2.943e-01    0.141  0.591  3.568e+00  1.190e+00    0.483  0.727 
 0.49690   9887   9911  6850   3.242e+00  3.243e+00  1.354e+00  6.253e+00  3.415e-01    0.000  0.841  3.471e+00  1.179e+00    0.070  0.667 
 0.49740   9912   9936  6854   2.601e+00  2.657e+00  9.102e-01  6.597e+00  2.871e-01    0.021  0.574  3.481e+00  1.176e+00    0.338  0.735 
 0.49789   9937   9961  6856   2.474e+00  2.558e+00  8.851e-01  6.395e+00  2.857e-01    0.034  0.564  3.490e+00  1.177e+00    0.410  0.741 
 0.49839   9962   9986  6856   2.195e+00  2.477e+00  8.557e-01  5.767e+00  3.005e-01    0.128  0.572  3.403e+00  1.167e+00    0.550  0.769 
 0.49889   9987  10010  6855   2.735e+00  2.589e+00  8.899e-01  6.241e+00  2.932e-01   -0.053  0.562  3.402e+00  1.166e+00    0.243  0.730 
 0.49939  10011  10035  6859   2.821e+00  3.033e+00  1.045e+00  6.370e+00  3.226e-01    0.075  0.653  3.548e+00  1.176e+00    0.258  0.724 
 0.49989  10036  10060  6860   2.463e+00  3.108e+00  1.082e+00  6.281e+00  3.310e-01    0.262  0.695  3.412e+00  1.165e+00    0.385  0.734 
 0.50039  10061  10085  6831   2.890e+00  3.273e+00  1.142e+00  5.722e+00  3.638e-01    0.132  0.715  3.462e+00  1.168e+00    0.198  0.721 
 0.50089  10086  10110  6784   3.182e+00  3.274e+00  1.141e+00  5.801e+00  3.607e-01    0.029  0.674  3.396e+00  1.162e+00    0.068  0.682 
 0.50139  10111  10136  6833   2.581e+00  3.215e+00  1.115e+00  5.739e+00  3.590e-01    0.246  0.722  3.394e+00  1.161e+00    0.315  0.741 
 0.50189  10137  10161  6856   2.831e+00  3.024e+00  1.146e+00  5.690e+00  3.470e-01    0.068  0.736  3.392e+00  1.160e+00    0.198  0.727 
 0.50239  10162  10186  6852   2.685e+00  2.746e+00  9.515e-01  5.753e+00  3.231e-01    0.023  0.617  3.391e+00  1.159e+00    0.263  0.743 
 0.50290  10187  10211  6857   2.548e+00  2.679e+00  9.273e-01  5.872e+00  3.133e-01    0.052  0.602  3.389e+00  1.157e+00    0.330  0.742 
 0.50340  10212  10236  6856   2.488e+00  2.587e+00  8.938e-01  6.105e+00  2.976e-01    0.040  0.573  3.385e+00  1.156e+00    0.360  0.732 
 0.50390  10237  10261  6857   2.330e+00  2.565e+00  8.820e-01  5.786e+00  3.072e-01    0.101  0.576  3.383e+00  1.154e+00    0.452  0.745 
 0.50441  10262  10286  6857   2.748e+00  2.450e+00  8.422e-01  5.753e+00  2.987e-01   -0.108  0.530  3.384e+00  1.154e+00    0.231  0.723 
 0.50491  10287  10312  6856   2.225e+00  2.444e+00  8.416e-01  6.045e+00  2.879e-01    0.099  0.556  3.387e+00  1.154e+00    0.521  0.751 
 0.50542  10313  10337  6858   2.405e+00  2.448e+00  8.429e-01  5.998e+00  2.899e-01    0.018  0.552  3.386e+00  1.154e+00    0.407  0.746 
 0.50592  10338  10362  6857   2.482e+00  2.479e+00  8.539e-01  6.366e+00  2.803e-01   -0.001  0.529  3.384e+00  1.152e+00    0.363  0.706 
 0.50643  10363  10387  6854   2.282e+00  2.499e+00  8.596e-01  6.270e+00  2.849e-01    0.095  0.539  3.386e+00  1.153e+00    0.484  0.712 
 0.50693  10388  10413  6857   2.670e+00  2.482e+00  8.521e-01  5.994e+00  2.928e-01   -0.071  0.531  3.385e+00  1.152e+00    0.267  0.711 
 0.50744  10414  10438  6851   2.240e+00  2.465e+00  8.478e-01  6.069e+00  2.888e-01    0.100  0.546  3.385e+00  1.151e+00    0.511  0.729 
 0.50795  10439  10464  6856   2.328e+00  2.611e+00  9.003e-01  5.871e+00  3.078e-01    0.122  0.584  3.448e+00  1.156e+00    0.481  0.739 
 0.50846  10465  10489  6853   2.781e+00  2.534e+00  8.723e-01  5.756e+00  3.057e-01   -0.089  0.563  3.387e+00  1.151e+00    0.218  0.741 
 0.50896  10490  10514  6856   2.541e+00  2.561e+00  8.813e-01  6.150e+00  2.940e-01    0.008  0.560  3.454e+00  1.156e+00    0.359  0.729 
 0.50947  10515  10540  6855   2.337e+00  2.523e+00  8.673e-01  6.321e+00  2.853e-01    0.080  0.554  3.389e+00  1.150e+00    0.450  0.725 
 0.50998  10541  10565  6858   2.384e+00  2.466e+00  8.427e-01  5.877e+00  2.956e-01    0.034  0.547  3.392e+00  1.150e+00    0.422  0.737 
 0.51049  10566  10591  6860   2.435e+00  2.438e+00  8.363e-01  6.054e+00  2.871e-01    0.001  0.532  3.404e+00  1.153e+00    0.398  0.726 
 0.51100  10592  10616  6862   2.356e+00  2.483e+00  8.524e-01  5.943e+00  2.947e-01    0.054  0.545  3.418e+00  1.157e+00    0.450  0.731 
 0.51151  10617  10642  6852   2.350e+00  2.374e+00  8.129e-01  6.253e+00  2.752e-01    0.010  0.513  3.432e+00  1.160e+00    0.460  0.723 
 0.51203  10643  10668  6860   2.269e+00  2.447e+00  8.387e-01  6.354e+00  2.780e-01    0.078  0.526  3.446e+00  1.163e+00    0.518  0.718 
 0.51254  10669  10693  6859   2.274e+00  2.612e+00  8.980e-01  5.807e+00  3.103e-01    0.149  0.578  3.459e+00  1.166e+00    0.521  0.738 
 0.51305  10694  10719  6862   2.975e+00  2.842e+00  9.792e-01  5.797e+00  3.289e-01   -0.045  0.595  3.473e+00  1.170e+00    0.167  0.708 
 0.51356  10720  10744  6856   3.210e+00  3.170e+00  1.097e+00  6.013e+00  3.452e-01   -0.013  0.630  3.486e+00  1.173e+00    0.086  0.673 
 0.51408  10745  10770  6863   3.233e+00  3.321e+00  1.153e+00  5.758e+00  3.658e-01    0.027  0.680  3.500e+00  1.176e+00    0.082  0.684 
 0.51459  10771  10796  6861   3.370e+00  3.371e+00  1.171e+00  5.805e+00  3.674e-01    0.001  0.697  3.513e+00  1.179e+00    0.043  0.694 
 0.51510  10797  10822  6859   3.266e+00  3.374e+00  1.171e+00  5.830e+00  3.665e-01    0.033  0.705  3.527e+00  1.182e+00    0.080  0.699 
 0.51562  10823  10847  6859   3.299e+00  3.258e+00  1.129e+00  5.952e+00  3.538e-01   -0.012  0.662  3.540e+00  1.185e+00    0.073  0.686 
 0.51614  10848  10873  6860   3.083e+00  3.134e+00  1.084e+00  6.112e+00  3.390e-01    0.016  0.627  3.554e+00  1.188e+00    0.152  0.677 
 0.51665  10874  10899  6853   2.578e+00  3.143e+00  1.087e+00  5.279e+00  3.732e-01    0.219  0.678  3.567e+00  1.192e+00    0.384  0.729 
 0.51717  10900  10925  6853   3.036e+00  3.078e+00  1.061e+00  4.571e+00  4.024e-01    0.014  0.686  3.581e+00  1.195e+00    0.179  0.765 
 0.51769  10926  10951  6849   3.578e+00  2.978e+00  1.026e+00  5.467e+00  3.526e-01   -0.168  0.614  3.595e+00  1.198e+00    0.004  0.709 
 0.51820  10952  10977  6860   2.114e+00  3.038e+00  1.048e+00  5.463e+00  3.573e-01    0.437  0.670  3.608e+00  1.201e+00    0.706  0.750 
 0.51872  10978  11003  6862   4.365e+00  3.924e+00  1.256e+00  5.195e+00  4.303e-01   -0.101  0.740  5.000e+00  1.426e+00    0.145  0.831 
 0.51924  11004  11028  6860   2.984e+00  3.211e+00  1.074e+00  5.769e+00  3.575e-01    0.076  0.671  3.706e+00  1.215e+00    0.242  0.746 
 0.51976  11029  11054  6870   8.093e+00  7.889e+00  3.793e+00  5.621e+00  5.839e-01   -0.025  1.102  1.021e+01  6.132e+00    0.263  1.232 
 0.52028  11055  11080  6859   5.263e+00  5.437e+00  2.038e+00  6.011e+00  4.749e-01    0.033  1.072  6.710e+00  2.840e+00    0.275  1.286 
 0.52080  11081  11106  6857   2.865e+00  3.111e+00  1.026e+00  5.686e+00  3.536e-01    0.086  0.662  4.090e+00  1.287e+00    0.427  0.820 
 0.52132  11107  11133  6861   2.830e+00  2.771e+00  9.462e-01  5.984e+00  3.165e-01   -0.021  0.585  3.688e+00  1.220e+00    0.303  0.743 
 0.52184  11134  11159  6860   3.417e+00  3.269e+00  1.080e+00  5.879e+00  3.574e-01   -0.043  0.645  4.041e+00  1.276e+00    0.182  0.756 
 0.52236  11160  11185  6861   3.733e+00  3.891e+00  1.230e+00  6.121e+00  3.886e-01    0.042  0.736  4.895e+00  1.483e+00    0.311  0.876 
 0.52289  11186  11211  6852   2.926e+00  2.824e+00  9.625e-01  5.564e+00  3.367e-01   -0.035  0.604  3.746e+00  1.232e+00    0.280  0.766 
 0.52341  11212  11237  6856   2.992e+00  3.171e+00  1.041e+00  5.861e+00  3.511e-01    0.060  0.648  4.210e+00  1.315e+00    0.406  0.808 
 0.52393  11238  11263  6862   4.202e+00  4.210e+00  1.301e+00  6.118e+00  4.076e-01    0.002  0.762  5.457e+00  1.624e+00    0.299  0.941 
 0.52446  11264  11289  6856   2.538e+00  2.624e+00  8.953e-01  6.227e+00  2.965e-01    0.034  0.561  3.764e+00  1.237e+00    0.482  0.757 
 0.52498  11290  11316  6855   2.866e+00  3.041e+00  9.903e-01  6.162e+00  3.304e-01    0.061  0.617  4.259e+00  1.326e+00    0.485  0.816 
 0.52551  11317  11342  6854   4.104e+00  4.290e+00  1.305e+00  6.131e+00  4.117e-01    0.045  0.770  6.229e+00  1.732e+00    0.517  0.999 
 0.52603  11343  11368  6828   2.638e+00  2.458e+00  8.258e-01  6.090e+00  2.875e-01   -0.068  0.522  4.103e+00  1.289e+00    0.555  0.806 
 0.52656  11369  11395  6828   2.133e+00  2.463e+00  8.337e-01  5.625e+00  3.045e-01    0.155  0.559  3.814e+00  1.248e+00    0.788  0.818 
 0.52708  11396  11421  6853   2.837e+00  2.849e+00  9.432e-01  5.250e+00  3.518e-01    0.004  0.625  3.826e+00  1.251e+00    0.348  0.815 
 0.52761  11422  11447  6857   3.958e+00  3.980e+00  1.255e+00  5.732e+00  4.098e-01    0.006  0.757  5.025e+00  1.449e+00    0.269  0.861 
 0.52814  11448  11474  6861   2.549e+00  2.766e+00  9.289e-01  6.031e+00  3.144e-01    0.085  0.590  3.851e+00  1.256e+00    0.510  0.776 
 0.52867  11475  11500  6857   2.806e+00  2.598e+00  8.789e-01  6.152e+00  2.969e-01   -0.074  0.542  3.863e+00  1.259e+00    0.376  0.763 
 0.52920  11501  11526  6855   2.868e+00  2.965e+00  9.851e-01  6.451e+00  3.149e-01    0.034  0.603  4.066e+00  1.286e+00    0.417  0.772 
 0.52972  11527  11553  6852   3.229e+00  3.680e+00  1.191e+00  6.104e+00  3.761e-01    0.140  0.741  4.751e+00  1.378e+00    0.471  0.845 
 0.53025  11554  11579  6855   3.096e+00  2.819e+00  9.579e-01  6.070e+00  3.171e-01   -0.090  0.576  3.948e+00  1.274e+00    0.274  0.751 
 0.53078  11580  11606  6854   3.091e+00  3.105e+00  1.047e+00  6.374e+00  3.276e-01    0.005  0.630  4.166e+00  1.305e+00    0.347  0.773 
 0.53132  11607  11633  6857   3.340e+00  3.627e+00  1.203e+00  6.428e+00  3.607e-01    0.086  0.715  4.717e+00  1.420e+00    0.411  0.827 
 0.53185  11634  11659  6855   3.232e+00  3.115e+00  1.058e+00  6.205e+00  3.343e-01   -0.036  0.626  4.033e+00  1.283e+00    0.247  0.750 
 0.53238  11660  11686  6856   3.337e+00  3.496e+00  1.168e+00  6.172e+00  3.616e-01    0.048  0.692  4.275e+00  1.304e+00    0.281  0.766 
 0.53291  11687  11712  6864   4.513e+00  4.838e+00  2.125e+00  5.603e+00  4.634e-01    0.072  1.148  5.297e+00  1.624e+00    0.174  0.693 
 0.53344  11713  11739  6855   3.341e+00  3.216e+00  1.109e+00  6.142e+00  3.437e-01   -0.037  0.660  3.984e+00  1.287e+00    0.192  0.754 
 0.53398  11740  11766  6853   3.065e+00  3.281e+00  1.127e+00  6.054e+00  3.515e-01    0.070  0.687  3.997e+00  1.290e+00    0.304  0.772 
 0.53451  11767  11792  6860   3.226e+00  3.298e+00  1.129e+00  6.223e+00  3.464e-01    0.023  0.671  4.112e+00  1.301e+00    0.274  0.760 
 0.53505  11793  11819  6853   3.425e+00  3.497e+00  1.187e+00  6.098e+00  3.645e-01    0.021  0.716  4.267e+00  1.318e+00    0.245  0.778 
 0.53558  11820  11846  6855   3.320e+00  3.284e+00  1.119e+00  6.441e+00  3.377e-01   -0.011  0.657  4.234e+00  1.314e+00    0.275  0.757 
 0.53612  11847  11873  6857   3.046e+00  3.140e+00  1.076e+00  6.285e+00  3.331e-01    0.031  0.639  4.057e+00  1.305e+00    0.331  0.755 
 0.53665  11874  11900  6856   3.050e+00  3.221e+00  1.102e+00  6.134e+00  3.443e-01    0.056  0.657  4.072e+00  1.308e+00    0.334  0.761 
 0.53719  11901  11926  6844   3.134e+00  3.278e+00  1.120e+00  5.878e+00  3.581e-01    0.046  0.680  4.086e+00  1.312e+00    0.303  0.778 
 0.53773  11927  11953  6849   3.309e+00  3.187e+00  1.091e+00  6.228e+00  3.385e-01   -0.037  0.647  4.101e+00  1.315e+00    0.239  0.763 
 0.53826  11954  11980  6857   3.078e+00  3.226e+00  1.101e+00  6.153e+00  3.439e-01    0.048  0.660  4.115e+00  1.318e+00    0.336  0.768 
 0.53880  11981  12007  6855   3.092e+00  3.147e+00  1.071e+00  6.230e+00  3.356e-01    0.018  0.644  4.129e+00  1.322e+00    0.335  0.772 
 0.53934  12008  12034  6851   2.908e+00  3.049e+00  1.039e+00  6.151e+00  3.314e-01    0.048  0.638  4.143e+00  1.325e+00    0.424  0.790 
 0.53988  12035  12061  6854   2.974e+00  3.065e+00  1.044e+00  5.909e+00  3.415e-01    0.030  0.640  4.156e+00  1.328e+00    0.397  0.788 
 0.54042  12062  12088  6849   2.845e+00  3.083e+00  1.052e+00  5.870e+00  3.444e-01    0.084  0.660  4.170e+00  1.331e+00    0.465  0.805 
 0.54096  12089  12115  6855   3.142e+00  3.133e+00  1.070e+00  5.811e+00  3.503e-01   -0.003  0.655  4.182e+00  1.334e+00    0.330  0.788 
 0.54150  12116  12142  6858   3.195e+00  3.115e+00  1.062e+00  6.041e+00  3.402e-01   -0.025  0.627  4.195e+00  1.337e+00    0.312  0.764 
 0.54204  12143  12169  6856   3.139e+00  3.200e+00  1.081e+00  6.204e+00  3.403e-01    0.019  0.627  4.209e+00  1.340e+00    0.340  0.750 
 0.54258  12170  12196  6855   3.018e+00  3.124e+00  1.063e+00  6.196e+00  3.352e-01    0.035  0.629  4.224e+00  1.344e+00    0.399  0.764 
 0.54313  12197  12223  6853   3.015e+00  3.141e+00  1.070e+00  5.968e+00  3.449e-01    0.042  0.653  4.241e+00  1.350e+00    0.406  0.788 
 0.54367  12224  12251  6858   3.478e+00  3.588e+00  1.409e+00  6.028e+00  3.731e-01    0.032  0.839  4.267e+00  1.363e+00    0.227  0.763 
 0.54421  12252  12278  6855   3.058e+00  3.232e+00  1.101e+00  6.408e+00  3.352e-01    0.057  0.648  4.298e+00  1.377e+00    0.405  0.776 
 0.54476  12279  12305  6857   3.201e+00  3.282e+00  1.118e+00  6.038e+00  3.521e-01    0.025  0.654  4.325e+00  1.391e+00    0.351  0.778 
 0.54530  12306  12332  6853   3.139e+00  3.435e+00  1.171e+00  6.324e+00  3.520e-01    0.094  0.675  4.355e+00  1.406e+00    0.387  0.772 
 0.54585  12333  12360  6852   3.910e+00  3.566e+00  1.215e+00  6.186e+00  3.657e-01   -0.088  0.680  4.382e+00  1.419e+00    0.120  0.768 
 0.54639  12361  12387  6856   3.299e+00  3.523e+00  1.201e+00  6.219e+00  3.616e-01    0.068  0.685  4.411e+00  1.433e+00    0.337  0.783 
 0.54694  12388  12414  6856   3.323e+00  3.473e+00  1.183e+00  6.264e+00  3.566e-01    0.045  0.666  4.441e+00  1.448e+00    0.336  0.780 
 0.54749  12415  12442  6858   3.039e+00  3.383e+00  1.150e+00  6.119e+00  3.561e-01    0.113  0.647  4.471e+00  1.462e+00    0.470  0.788 
 0.54804  12443  12469  6858   3.362e+00  3.353e+00  1.137e+00  6.057e+00  3.563e-01   -0.003  0.635  4.500e+00  1.477e+00    0.338  0.798 
 0.54858  12470  12496  6860   3.290e+00  3.518e+00  1.192e+00  6.335e+00  3.571e-01    0.069  0.647  4.529e+00  1.491e+00    0.376  0.785 
 0.54913  12497  12524  6864   3.591e+00  3.653e+00  1.242e+00  6.170e+00  3.719e-01    0.017  0.651  4.558e+00  1.505e+00    0.269  0.767 
 0.54968  12525  12551  6860   3.786e+00  3.857e+00  1.313e+00  6.250e+00  3.816e-01    0.019  0.664  4.587e+00  1.519e+00    0.211  0.757 
 0.55023  12552  12579  6853   3.969e+00  4.187e+00  1.429e+00  6.348e+00  3.974e-01    0.055  0.727  4.673e+00  1.537e+00    0.177  0.763 
 0.55078  12580  12606  6856   4.207e+00  4.287e+00  1.465e+00  6.238e+00  4.073e-01    0.019  0.758  4.646e+00  1.548e+00    0.104  0.765 
 0.55133  12607  12634  6856   4.415e+00  4.490e+00  1.555e+00  6.143e+00  4.223e-01    0.017  0.803  4.675e+00  1.562e+00    0.059  0.774 
 0.55188  12635  12661  6857   4.447e+00  4.481e+00  1.528e+00  6.321e+00  4.149e-01    0.008  0.768  4.704e+00  1.576e+00    0.057  0.757 
 0.55243  12662  12689  6855   4.348e+00  4.487e+00  1.527e+00  6.296e+00  4.162e-01    0.032  0.780  4.733e+00  1.591e+00    0.088  0.777 
 0.55299  12690  12717  6856   4.232e+00  4.446e+00  1.511e+00  6.071e+00  4.228e-01    0.051  0.777  4.762e+00  1.605e+00    0.125  0.784 
 0.55354  12718  12744  6858   4.312e+00  4.450e+00  1.508e+00  6.230e+00  4.167e-01    0.032  0.774  4.791e+00  1.619e+00    0.111  0.790 
 0.55409  12745  12772  6857   5.314e+00  5.504e+00  1.808e+00  6.329e+00  4.652e-01    0.036  0.883  5.989e+00  1.862e+00    0.127  0.876 
 0.55465  12773  12800  6857   5.753e+00  5.858e+00  1.892e+00  6.361e+00  4.794e-01    0.018  0.903  6.355e+00  1.915e+00    0.104  0.887 
 0.55520  12801  12828  6858   4.633e+00  4.764e+00  1.598e+00  6.362e+00  4.282e-01    0.028  0.800  5.054e+00  1.685e+00    0.090  0.806 
 0.55576  12829  12855  6858   4.508e+00  4.669e+00  1.577e+00  6.328e+00  4.246e-01    0.036  0.784  4.905e+00  1.675e+00    0.088  0.797 
