# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# PALACE reference spectra without atmospheric extinction for the total
# emission and for the chemical species OH, O2, HO2, FeO, Na, K, O, N, and H
# 
# Column names:
# lam: vacuum wavelength in µm
# f{species}: flux in R/nm without atmospheric extinction for total emission
#             (all) or individual chemical species
# df{species}: standard deviation for f{species} in R/nm
# 
    lam      fall     dfall      fOH     dfOH       fO2      dfO2   fHO2  dfHO2  fFeO  dfFeO    fNa   dfNa    fK   dfK      fO     dfO    fN   dfN    fH   dfH 
 0.3144      5.71      2.33     0.00     0.00      5.08      2.04   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3145      6.42      2.61     0.00     0.00      5.79      2.33   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3146      6.38      2.60     0.00     0.00      5.75      2.32   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3147      5.96      2.43     0.00     0.00      5.33      2.14   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3148      5.80      2.37     0.00     0.00      5.17      2.08   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3149      5.90      2.41     0.00     0.00      5.27      2.12   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3150      5.92      2.41     0.00     0.00      5.29      2.13   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3151      5.83      2.38     0.00     0.00      5.20      2.09   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3152      5.57      2.27     0.00     0.00      4.94      1.99   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3153      5.23      2.14     0.00     0.00      4.60      1.85   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3154      5.17      2.11     0.00     0.00      4.54      1.83   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3155      5.17      2.11     0.00     0.00      4.54      1.83   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3156      4.78      1.95     0.00     0.00      4.15      1.67   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3157      4.21      1.73     0.00     0.00      3.58      1.44   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3158      3.87      1.59     0.00     0.00      3.24      1.30   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3159      3.76      1.55     0.00     0.00      3.13      1.26   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3160      3.74      1.54     0.00     0.00      3.11      1.25   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3161      3.74      1.54     0.00     0.00      3.11      1.25   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3162      3.75      1.54     0.00     0.00      3.12      1.26   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3163      3.81      1.56     0.00     0.00      3.17      1.28   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3164      3.89      1.60     0.00     0.00      3.26      1.31   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3165      3.94      1.62     0.00     0.00      3.31      1.33   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3166      3.89      1.60     0.00     0.00      3.26      1.31   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3167      3.80      1.56     0.00     0.00      3.17      1.27   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3168      3.77      1.55     0.00     0.00      3.13      1.26   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3169      3.83      1.57     0.00     0.00      3.20      1.29   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3170      3.97      1.63     0.00     0.00      3.34      1.34   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3171      4.05      1.66     0.00     0.00      3.42      1.37   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3172      3.96      1.63     0.00     0.00      3.33      1.34   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3173      3.82      1.57     0.00     0.00      3.19      1.28   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3174      3.73      1.53     0.00     0.00      3.09      1.25   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3175      3.69      1.52     0.00     0.00      3.06      1.23   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3176      3.69      1.52     0.00     0.00      3.06      1.23   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3177      3.68      1.51     0.00     0.00      3.05      1.23   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3178      3.68      1.51     0.00     0.00      3.05      1.23   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3179      3.68      1.51     0.00     0.00      3.04      1.23   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3180      3.67      1.51     0.00     0.00      3.04      1.22   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3181      3.67      1.51     0.00     0.00      3.04      1.22   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3182      3.67      1.51     0.00     0.00      3.03      1.22   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3183      3.66      1.51     0.00     0.00      3.03      1.22   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3184      3.66      1.50     0.00     0.00      3.03      1.22   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3185      3.66      1.50     0.00     0.00      3.02      1.22   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3186      3.65      1.50     0.00     0.00      3.02      1.22   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3187      3.65      1.50     0.00     0.00      3.02      1.21   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3188      3.65      1.50     0.00     0.00      3.02      1.21   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3189      3.64      1.50     0.00     0.00      3.01      1.21   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3190      3.64      1.50     0.00     0.00      3.01      1.21   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3191      3.64      1.50     0.00     0.00      3.01      1.21   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3192      3.63      1.49     0.00     0.00      3.00      1.21   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3193      3.63      1.49     0.00     0.00      3.00      1.21   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3194      3.63      1.49     0.00     0.00      3.00      1.21   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3195      3.62      1.49     0.00     0.00      2.99      1.20   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3196      3.62      1.49     0.00     0.00      2.99      1.20   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3197      3.62      1.49     0.00     0.00      2.99      1.20   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3198      3.62      1.49     0.00     0.00      2.98      1.20   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3199      3.62      1.49     0.00     0.00      2.99      1.20   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3200      3.66      1.50     0.00     0.00      3.02      1.22   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3201      3.73      1.53     0.00     0.00      3.10      1.25   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3202      3.87      1.59     0.00     0.00      3.24      1.30   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3203      4.06      1.67     0.00     0.00      3.43      1.38   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3204      4.28      1.75     0.00     0.00      3.65      1.47   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3205      4.51      1.85     0.00     0.00      3.88      1.56   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3206      4.74      1.94     0.00     0.00      4.11      1.65   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3207      4.98      2.04     0.00     0.00      4.35      1.75   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3208      5.35      2.19     0.00     0.00      4.72      1.90   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3209      6.00      2.45     0.00     0.00      5.37      2.16   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3210      6.87      2.80     0.00     0.00      6.24      2.51   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3211      7.61      3.10     0.00     0.00      6.98      2.81   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3212      7.99      3.25     0.00     0.00      7.35      2.96   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3213      8.02      3.26     0.00     0.00      7.38      2.97   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3214      7.83      3.18     0.00     0.00      7.20      2.90   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3215      7.62      3.10     0.00     0.00      6.99      2.81   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3216      7.46      3.03     0.00     0.00      6.82      2.75   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3217      7.23      2.94     0.00     0.00      6.60      2.66   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3218      6.96      2.83     0.00     0.00      6.32      2.54   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3219      6.86      2.79     0.00     0.00      6.22      2.50   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3220      6.88      2.80     0.00     0.00      6.25      2.51   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3221      6.82      2.77     0.00     0.00      6.18      2.49   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3222      6.77      2.76     0.00     0.00      6.14      2.47   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3223      6.67      2.71     0.00     0.00      6.03      2.43   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3224      6.21      2.53     0.00     0.00      5.57      2.24   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3225      5.60      2.28     0.00     0.00      4.96      2.00   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3226      5.19      2.12     0.00     0.00      4.55      1.83   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3227      4.99      2.04     0.00     0.00      4.36      1.75   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3228      4.92      2.01     0.00     0.00      4.28      1.72   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3229      4.91      2.01     0.00     0.00      4.28      1.72   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3230      4.96      2.03     0.00     0.00      4.33      1.74   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3231      4.98      2.04     0.00     0.00      4.35      1.75   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3232      4.92      2.01     0.00     0.00      4.28      1.72   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3233      4.81      1.97     0.00     0.00      4.17      1.68   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3234      4.75      1.94     0.00     0.00      4.11      1.65   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3235      4.75      1.94     0.00     0.00      4.12      1.66   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3236      4.79      1.96     0.00     0.00      4.16      1.67   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3237      4.76      1.95     0.00     0.00      4.13      1.66   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3238      4.61      1.89     0.00     0.00      3.98      1.60   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3239      4.42      1.81     0.00     0.00      3.78      1.52   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3240      4.23      1.73     0.00     0.00      3.60      1.45   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3241      4.04      1.66     0.00     0.00      3.40      1.37   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3242      3.85      1.58     0.00     0.00      3.21      1.29   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3243      3.70      1.52     0.00     0.00      3.07      1.23   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3244      3.60      1.48     0.00     0.00      2.97      1.19   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3245      3.53      1.45     0.00     0.00      2.90      1.17   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3246      3.48      1.43     0.00     0.00      2.85      1.15   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3247      3.45      1.42     0.00     0.00      2.82      1.13   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3248      3.44      1.42     0.00     0.00      2.80      1.13   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3249      3.44      1.42     0.00     0.00      2.81      1.13   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3250      3.46      1.42     0.00     0.00      2.82      1.14   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3251      3.48      1.43     0.00     0.00      2.85      1.15   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3252      3.52      1.45     0.00     0.00      2.88      1.16   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3253      3.56      1.46     0.00     0.00      2.92      1.17   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3254      3.60      1.48     0.00     0.00      2.96      1.19   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3255      3.65      1.50     0.00     0.00      3.02      1.21   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3256      3.72      1.53     0.00     0.00      3.09      1.24   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3257      3.86      1.58     0.00     0.00      3.22      1.30   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3258      4.11      1.69     0.00     0.00      3.48      1.40   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3259      4.45      1.82     0.00     0.00      3.82      1.54   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3260      4.73      1.93     0.00     0.00      4.09      1.65   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3261      4.85      1.98     0.00     0.00      4.21      1.69   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3262      4.89      2.00     0.00     0.00      4.25      1.71   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3263      4.97      2.03     0.00     0.00      4.33      1.74   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3264      5.07      2.07     0.00     0.00      4.43      1.78   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3265      5.14      2.10     0.00     0.00      4.50      1.81   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3266      5.09      2.08     0.00     0.00      4.46      1.79   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3267      4.86      1.99     0.00     0.00      4.22      1.70   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3268      4.59      1.88     0.00     0.00      3.95      1.59   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3269      4.45      1.82     0.00     0.00      3.81      1.53   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3270      4.40      1.80     0.00     0.00      3.76      1.51   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3271      4.41      1.80     0.00     0.00      3.77      1.52   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3272      4.51      1.85     0.00     0.00      3.87      1.56   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3273      4.53      1.85     0.00     0.00      3.89      1.57   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3274      4.29      1.76     0.00     0.00      3.66      1.47   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3275      4.04      1.66     0.00     0.00      3.41      1.37   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3276      4.03      1.65     0.00     0.00      3.39      1.36   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3277      4.06      1.66     0.00     0.00      3.42      1.38   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3278      3.89      1.60     0.00     0.00      3.26      1.31   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3279      3.72      1.53     0.00     0.00      3.09      1.24   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3280      3.86      1.58     0.00     0.00      3.22      1.29   0.21   0.10  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
